﻿No;name;nameBirth;positionFirst;positionSecond;potential;skillPass;skillShotInterior;skillShotExterior;skillShotFree;skillPhysique;skillBlock;skillRebound;skillSteal;tendencyIn;tendencyEx;tendencyFr;ATT;DEF;Ranks;age;yearsLeague;team;teamID;yearsContract;salary;draft;image;info;allStars;allStarsMvps;allTeam1;allTeam2;allTeam3;best3ptsers;bestBlockers;bestPassers;bestRebounders;bestRookie;bestScorers;bestStealers;defTeam1;defTeam2;defTeam3;dpoy;fmvps;mvps;rings;sixmans
581;伊莱贾-休斯;Elijah Hughes;2;0;6;67;73;74;78;78;60;71;72;65;75;68;72;72;72;27;5;0;0;0;0;202039;1582;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
582;朗尼-沃克;Lonnie Walker IV;2;3;8;60;75;74;81;82;57;63;70;75;80;72;73;69;71;27;7;0;0;0;0;201818;2214;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
583;拉马尔-斯蒂文斯;Lamar Stevens;4;5;7;65;74;69;71;70;55;80;65;85;70;85;75;67;71;28;5;0;0;0;0;202000;1458;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
584;米卡-波特;Micah Potter;5;4;6;50;73;79;72;75;74;79;59;66;74;50;67;75;71;23;4;步行者;9;1;636435;202100;861;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
585;杰登-斯普林格;Jaden Springer;2;1;6;65;72;66;72;79;73;64;77;68;70;68;67;76;71;22;4;0;0;0;0;202128;1467;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
586;凯文-诺克斯;Kevin Knox II;3;4;7;72;72;69;67;77;72;67;66;67;70;59;68;71;71;26;7;0;0;0;0;201809;1366;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
587;谢克-米尔顿;Shake Milton;2;1;7;68;72;75;76;76;64;64;73;68;74;67;72;70;71;29;7;0;0;0;0;201824;1310;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
588;杰-克劳德;Jae Crowder;3;4;7;63;72;79;76;77;56;68;72;70;68;70;71;69;71;35;13;0;0;0;0;201234;551;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
589;埃文-富尼耶;Evan Fournier;3;2;8;63;76;77;78;83;45;66;66;70;80;75;74;65;71;33;13;0;0;0;0;201220;470;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
590;奥托-波特;Otto Porter Jr.;3;4;8;61;74;74;73;80;51;75;70;75;75;72;71;70;71;32;12;0;0;0;0;201303;394;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
591;诺伦斯-诺埃尔;Nerlens Noel;5;4;7;59;78;50;61;78;81;85;76;69;31;30;55;85;71;31;12;0;0;0;0;201306;288;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
592;特雷-伯克;Trey Burke;1;2;7;71;76;84;71;79;45;61;66;71;85;62;77;63;71;32;11;0;0;0;0;201309;397;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
593;蒙特雷斯-哈雷尔;Montrezl Harrell;5;4;7;59;80;59;74;86;71;73;53;71;52;68;68;75;71;32;10;0;0;0;0;201532;485;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
594;马基斯-克里斯;Marquese Chriss;4;5;7;57;78;74;72;75;70;70;67;68;72;64;70;71;71;28;9;0;0;0;0;201608;1154;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
595;达里厄斯-贝兹利;Darius Bazley;4;3;7;60;80;70;75;76;60;75;65;75;70;70;73;69;71;25;6;0;0;0;0;201900;849;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
596;贾勒特-卡尔弗;Jarrett Culver;2;0;7;70;73;76;77;70;61;60;78;66;77;68;74;68;71;26;6;0;0;0;0;201906;532;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
597;以赛亚-罗比;Isaiah Roby;3;2;7;61;79;75;71;73;70;71;68;68;75;63;70;71;71;28;6;0;0;0;0;201948;1978;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
598;莱安德罗-博尔马罗;Leandro Bolmaro;3;2;7;61;71;71;72;73;56;68;88;66;71;63;67;73;71;24;5;0;0;0;0;202023;866;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
599;RJ-汉普顿;R.J. Hampton;1;2;7;59;70;70;78;78;62;70;76;69;72;66;68;74;71;24;5;0;0;0;0;202024;495;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600;詹姆斯-纳吉;James Nnaji;5;0;7;56;78;59;67;79;70;82;66;68;59;61;65;77;71;20;2;0;0;0;0;202331;2880;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
601;科迪-泽勒;Cody Zeller;5;0;6;59;75;50;75;80;71;77;70;71;50;69;65;77;71;33;12;0;0;0;0;201304;1623;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
602;劳尔-内托;Raul Neto;1;0;6;70;73;79;79;77;45;65;67;65;80;68;76;64;71;33;10;0;0;0;0;201347;1356;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
603;周琦;Zhou Qi;4;5;6;55;73;67;66;79;83;81;60;65;66;49;62;80;71;28;9;0;0;0;0;201643;338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
604;阿诺达斯-库尔博卡;Arnoldas Kulboka;3;0;6;71;71;60;72;75;73;71;70;64;60;65;66;73;71;27;4;0;0;0;0;201855;1163;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
605;萨宾-李;Saben Lee;1;0;6;70;76;74;72;73;51;68;76;65;75;64;73;69;71;25;5;0;0;0;0;202038;1209;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
606;乔丹-沃拉;Jordan Nwora;3;2;6;68;77;78;79;78;55;60;65;75;78;69;77;63;71;26;5;0;0;0;0;202045;2216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
607;格雷格-布朗;Greg Brown III;3;4;6;60;75;70;76;75;60;75;70;65;70;66;69;71;71;23;4;0;0;0;0;202143;882;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
608;基马-莫内克;Chima Moneke;4;0;6;55;73;72;71;78;72;77;61;65;71;62;66;74;71;29;3;0;0;0;0;202200;1332;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
609;林葳;LIn Wei;2;1;7;74;71;82;76;62;61;61;73;70;80;71;77;63;71;21;0;0;0;0;0;202500;585;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
610;达里克-怀特黑德;Dariq Whitehead;3;2;7;70;76;71;74;80;53;67;63;69;71;67;72;65;70;21;2;0;0;0;0;202322;509;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
611;泰-吉布森;Taj Gibson;5;4;6;52;76;50;72;80;78;74;64;73;42;63;60;78;70;40;16;0;0;0;0;200926;522;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
612;凯-琼斯;Kai Jones;5;0;6;50;80;61;63;79;71;76;55;74;62;65;65;74;70;24;4;0;0;0;0;202119;1415;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
613;大卫-罗迪;David Roddy;3;4;6;62;78;71;68;78;66;73;63;72;66;55;67;71;70;22;3;0;0;0;0;202223;1240;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
614;查尔斯-巴锡;Charles Bassey;5;4;6;50;79;50;68;80;77;81;66;74;43;47;59;80;70;24;4;0;0;0;0;202153;1699;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
615;布拉克斯顿-基;Braxton Key;4;3;6;67;73;73;73;66;71;66;73;63;74;64;71;68;70;29;5;0;0;0;0;202000;1071;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
616;蒙特-莫里斯;Monte Morris;1;0;7;76;70;72;76;75;52;62;68;70;70;70;74;65;70;30;8;0;0;0;0;201751;1331;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
617;达尼罗-加里纳利;Danilo Gallinari;5;4;8;50;77;78;80;75;60;71;60;77;80;69;74;67;70;37;17;0;0;0;0;200806;235;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
618;詹姆斯-伯克奈特;James Bouknight;2;3;8;68;76;72;78;76;64;60;70;65;73;69;72;68;70;25;4;0;0;0;0;202111;863;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
619;弗兰克-卡明斯基;Frank Kaminsky;5;0;7;60;74;69;76;79;63;74;61;68;66;70;70;71;70;32;10;0;0;0;0;201509;534;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
620;贾斯蒂斯-温斯洛;Justise Winslow;3;2;7;60;77;64;74;84;58;74;64;70;64;65;67;71;70;29;10;0;0;0;0;201510;1550;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
621;特洛伊-布朗;Troy Brown Jr.;3;2;7;62;76;75;71;79;54;70;74;68;70;63;69;70;70;26;7;0;0;0;0;201815;889;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
622;法昆多-坎帕佐;Facundo Campazzo;1;2;7;80;74;75;75;76;48;48;67;73;75;74;79;59;70;34;5;0;0;0;0;202000;1123;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
623;约翰尼-戴维斯;Johnny Davis;2;3;7;63;70;71;69;79;60;73;72;65;71;69;67;73;70;23;3;0;0;0;0;202210;1761;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
624;胡安-努涅斯;Juan Nunez;1;0;7;64;73;80;77;73;63;66;64;67;80;66;74;66;70;20;1;0;0;0;0;202436;3165;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
625;梅尔文-阿金萨;Melvin Ajinca;3;0;7;62;74;79;78;67;65;62;69;67;79;67;73;65;70;20;1;0;0;0;0;202451;3179;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
626;布兰顿-奈特;Brandon Knight;1;2;6;73;78;76;80;73;53;62;61;65;78;70;77;61;70;34;14;0;0;0;0;201108;284;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
627;吉列尔莫-埃尔南戈麦斯;Willy Hernangómez;5;4;6;62;80;60;74;77;62;77;67;66;53;69;68;72;70;31;9;0;0;0;0;201535;774;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
628;大卫-努瓦巴;David Nwaba;3;2;6;60;70;76;77;80;62;66;62;65;75;67;70;67;70;32;9;0;0;0;0;201600;1364;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
629;达文-里德;Davon Reed;2;1;6;63;74;78;76;74;60;67;70;65;78;65;71;68;70;30;8;0;0;0;0;201732;1962;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
630;阿尔莫尼-布鲁克斯;Armoni Brooks;1;2;6;62;80;81;82;72;62;60;61;65;82;69;76;62;70;27;5;0;0;0;0;201900;899;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
631;卡姆-雷迪什;Cam Reddish;2;3;6;55;70;73;68;79;66;71;77;67;72;74;66;76;70;26;6;0;0;0;0;201910;254;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
632;罗密欧-兰福德;Romeo Langford;2;3;6;68;73;70;75;75;64;72;70;65;72;66;69;71;70;26;6;0;0;0;0;201914;1195;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
633;马利克-菲茨;Malik Fitts;4;0;6;60;72;78;72;77;68;70;58;65;76;64;70;69;70;28;5;0;0;0;0;202000;961;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
634;费伦-昆都;Feron Hunt;3;4;6;67;67;71;70;70;72;72;72;63;71;62;67;72;70;26;4;0;0;0;0;202100;1172;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
635;泽维尔-库克斯;Xavier Cooks;3;0;6;65;67;69;72;70;69;73;72;66;68;71;67;72;70;31;3;0;0;0;0;202200;2114;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
636;阿米达-布里马;Amida Brimah;5;0;6;61;78;67;70;67;74;69;53;83;66;65;72;67;70;31;3;0;0;0;0;202300;896;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
637;PJ-塔克;P.J. Tucker;4;3;5;65;68;70;64;73;68;75;73;65;65;50;64;73;69;40;19;0;0;0;0;200635;690;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
638;乌尔里希-乔姆切;Ulrich Chomche;4;5;6;60;78;60;64;75;74;73;61;70;61;58;64;73;69;19;1;0;0;0;0;202457;3184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
639;丘马-奥基基;Chuma Okeke;2;3;7;63;74;75;71;72;71;75;63;68;73;60;69;70;69;27;6;0;0;0;0;201916;807;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
640;达匡-杰弗里斯;DaQuan Jeffries;3;4;6;63;71;74;70;79;67;59;70;67;71;67;68;69;69;28;4;0;0;0;0;201900;1089;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
641;亚历克-伯克斯;Alec Burks;2;1;7;55;65;80;78;76;51;69;73;68;75;72;69;68;69;34;14;0;0;0;0;201112;398;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
642;杰纳森-威廉姆斯;Jeenathan Williams;1;2;6;71;68;72;68;72;69;69;67;63;70;60;69;69;69;27;3;0;0;0;0;202200;2033;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
643;达拉诺-班顿;Dalano Banton;2;1;6;75;71;65;70;76;68;70;66;64;68;60;68;71;69;23;4;0;0;0;0;202146;835;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
644;帕蒂-米尔斯;Patty Mills;1;2;7;74;71;80;81;71;45;60;62;69;78;72;79;58;69;37;16;0;0;0;0;200955;619;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
645;克里斯蒂安-科洛科;Christian Koloko;5;0;6;58;74;53;62;78;74;77;64;64;45;65;60;76;69;25;3;0;0;0;0;202233;1138;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
646;波尔-波尔;Bol Bol;4;5;7;58;74;67;68;75;72;76;50;71;65;70;67;70;69;26;6;0;0;0;0;201944;391;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
647;阿列克谢-波库舍夫斯基;Aleksej Pokusevski;5;4;8;65;75;71;70;72;70;70;60;60;60;65;68;69;69;24;5;0;0;0;0;202017;392;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
648;罗宾-洛佩斯;Robin Lopez;5;0;7;58;85;50;79;81;70;75;45;71;30;73;66;72;69;37;17;0;0;0;0;200815;599;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
649;德维恩-戴德蒙;Dewayne Dedmon ;5;0;7;50;76;50;75;80;71;81;60;69;37;66;60;77;69;36;12;0;0;0;0;201300;911;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
650;詹姆斯-恩尼斯;James Ennis;3;2;7;59;71;71;74;78;53;79;61;67;71;64;67;68;69;35;11;0;0;0;0;201350;957;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
651;伊曼纽尔-穆迪埃;Emmanuel Mudiay;1;0;7;73;74;68;76;77;54;66;62;68;71;66;73;65;69;29;10;0;0;0;0;201507;630;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
652;朗戴-霍利斯-杰弗森;Rondae Hollis-Jefferson;3;2;7;63;71;70;75;76;64;69;62;67;70;66;68;68;69;31;10;0;0;0;0;201523;518;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
653;蒂莫泰-卢瓦乌-卡巴罗;Timothe Luwawu-Cabarrot;2;3;7;64;76;74;72;78;67;66;62;68;75;62;70;68;69;30;9;0;0;0;0;201624;1227;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
654;埃里克-帕斯卡尔;Eric Paschall;4;3;7;50;81;61;75;76;69;76;60;69;60;65;65;72;69;29;6;0;0;0;0;201941;644;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
655;基利安-海斯;Killian Hayes;1;2;7;76;76;74;79;69;51;49;70;66;75;72;77;59;69;24;5;0;0;0;0;202007;494;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
656;乌斯曼-加鲁巴;Usman Garuba;4;5;7;61;74;68;70;73;70;71;68;67;66;65;68;71;69;23;4;0;0;0;0;202123;1083;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
657;小肯尼斯-洛夫顿;Kenneth Lofton Jr.;4;5;7;58;85;65;70;70;65;75;64;80;60;60;70;69;69;23;3;0;0;0;0;202200;1245;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
658;丹尼尔-泰斯;Daniel Theis;5;0;6;57;72;69;71;74;67;76;56;69;68;73;68;70;69;33;11;0;0;0;0;201300;691;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
659;托斯卡诺-安德森;Juan Toscano-Anderson;3;2;6;62;71;77;75;71;61;65;71;63;76;66;69;67;69;32;6;0;0;0;0;201500;797;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
660;博班-马里亚诺维奇;Boban Marjanović;5;0;6;52;80;50;74;75;83;81;45;66;33;66;60;77;69;37;10;0;0;0;0;201500;604;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
661;加布里埃尔-伦德伯格;Gabriel Lundberg;2;1;6;73;68;68;69;70;71;72;67;63;70;61;67;70;69;31;4;0;0;0;0;201600;1976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
662;胡安-埃尔南戈麦斯;Juan Hernangómez;4;3;6;62;72;76;74;78;60;70;60;65;74;66;70;67;69;30;9;0;0;0;0;201615;773;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
663;德安德烈-本布里;DeAndre' Bembry;2;3;6;70;72;70;72;84;45;67;70;66;72;63;69;68;69;31;9;0;0;0;0;201621;386;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
664;加布里埃尔-戴克;Gabriel Deck;3;0;6;62;66;66;67;70;71;77;79;62;66;49;61;76;69;30;5;0;0;0;0;201700;1756;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
665;米查尔-穆尔德;Mychal Mulder;2;1;6;71;74;81;79;73;56;62;59;64;81;70;76;61;69;31;6;0;0;0;0;201700;2049;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
666;渡边雄太;Yuta Watanabe;4;3;6;60;73;75;65;73;67;73;65;65;69;63;67;70;69;31;7;0;0;0;0;201800;449;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
667;凯里-托马斯;Khyri Thomas;2;1;6;64;81;80;76;72;46;61;70;66;80;66;75;62;69;29;7;0;0;0;0;201838;2169;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
668;罗季翁斯-库鲁茨;Rodions Kurucs;3;4;6;64;75;66;70;73;69;67;67;65;66;62;66;69;69;28;7;0;0;0;0;201840;559;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
669;卡修斯-温斯顿;Cassius Winston;1;0;6;78;78;71;76;70;45;58;70;65;74;68;76;61;69;27;5;0;0;0;0;202053;1549;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
670;奥努拉尔普-比蒂姆;Onuralp Bitim;3;2;6;72;70;72;69;66;66;61;70;72;71;70;71;65;69;26;2;0;0;0;0;202100;3021;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
671;泰瑞-泰勒;Terry Taylor ;3;4;6;61;78;70;76;76;62;73;60;66;70;67;69;68;69;26;4;0;0;0;0;202100;1484;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
672;麦金利-赖特四世;McKinley Wright IV;1;0;6;67;70;78;78;71;50;60;70;63;80;66;73;63;69;26;4;0;0;0;0;202100;1191;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
673;奥默-尤尔特塞文;Omer Yurtseven;5;0;6;53;74;67;70;76;75;73;58;65;65;62;65;73;69;27;4;0;0;0;0;202100;1600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
674;以赛亚-托德;Isaiah Todd;4;0;6;55;70;70;79;78;71;70;55;65;69;69;68;70;69;23;4;0;0;0;0;202131;1499;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
675;大卫-约翰逊;David Johnson;1;2;6;71;72;72;76;70;55;65;72;63;74;65;72;66;69;24;4;0;0;0;0;202147;2262;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
676;斯科蒂-刘易斯;Scottie Lewis;2;3;6;59;75;68;72;79;62;63;79;66;70;59;65;73;69;25;4;0;0;0;0;202156;1971;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
677;凯文-哈里斯;Kevon Harris;2;3;6;71;68;73;68;73;59;66;75;63;74;57;68;69;69;28;3;0;0;0;0;202200;1013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
678;科尔-斯威德;Cole Swider;3;4;6;65;69;80;71;71;65;65;67;63;73;63;69;66;69;23;3;0;0;0;0;202200;1472;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
679;卡梅伦-马修斯;Cam Matthews;3;4;5;75;73;61;61;70;66;71;66;71;65;66;68;68;69;23;0;0;0;0;0;202500;5001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
680;基恩-约翰逊;Keon Johnson;2;3;6;60;72;65;72;79;61;63;76;69;66;67;65;72;68;23;4;0;0;0;0;202121;1612;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
681;马琼-博尚;MarJon Beauchamp;3;2;7;61;76;58;68;76;64;77;74;68;58;47;60;74;68;23;3;76人;4;1;636435;202224;869;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
682;艾蒙尼-贝茨;Emoni Bates;3;2;6;67;74;69;79;66;58;66;68;63;71;69;71;63;68;22;2;0;0;0;0;202349;2583;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
683;科比-巴夫金;Kobe Bufkin;2;1;7;71;68;70;72;75;57;62;67;72;70;68;70;65;68;22;2;0;0;0;0;202315;2871;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
684;约什-克里斯托弗;Josh Christopher;2;1;6;63;72;74;70;76;61;65;67;67;73;66;68;67;68;23;4;0;0;0;0;202124;1160;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
685;莱斯特-基诺内斯;Lester Quinones;2;3;6;68;63;78;75;69;63;66;65;62;78;65;71;65;68;25;3;0;0;0;0;202200;2109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
686;塞斯-伦迪;Seth Lundy;3;4;6;55;68;72;73;76;68;70;64;68;67;64;65;70;68;26;2;0;0;0;0;202346;2930;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
687;马基夫-莫里斯;Markieff Morris;4;5;6;55;65;70;70;72;65;73;70;68;71;65;65;70;68;36;14;0;0;0;0;201113;626;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
688;泰泰-华盛顿;TyTy Washington Jr.;1;2;6;68;71;71;73;75;58;63;65;68;74;63;71;65;68;23;3;快船;27;1;636435;202229;1054;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
689;戴维斯-贝尔坦斯;Davis Bertans;4;5;7;60;73;86;83;76;61;60;52;66;76;71;76;61;68;33;11;0;0;0;0;201142;381;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
690;莫里斯-哈克利斯;Maurice Harkless;3;2;7;53;79;73;75;81;53;71;61;70;73;64;68;66;68;32;13;0;0;0;0;201215;1005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
691;威尔-巴顿;Will Barton;2;3;7;62;68;70;71;73;59;65;70;77;77;71;69;67;68;35;13;0;0;0;0;201240;364;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
692;托尼-斯内尔;Tony Snell;2;3;7;56;76;76;81;79;51;69;63;69;77;68;70;65;68;34;12;0;0;0;0;201320;1463;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
693;阿伦-克拉布;Allen Crabbe;2;0;7;63;73;80;83;75;45;63;65;67;80;71;75;61;68;33;12;0;0;0;0;201331;1139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
694;泰勒-约翰逊;Tyler Johnson;2;1;7;69;73;73;76;78;53;61;62;68;74;67;72;63;68;33;10;0;0;0;0;201400;740;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
695;贾斯汀-安德森;Justin Anderson;2;3;7;59;75;66;79;79;59;73;65;68;68;67;67;70;68;31;10;0;0;0;0;201521;793;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
696;索恩-梅克;Thon Maker;5;4;7;50;70;71;74;77;68;70;57;67;69;65;66;70;68;28;9;0;0;0;0;201610;615;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
697;弗朗克-尼利基纳;Frank Ntilikina;1;0;7;70;72;74;78;76;50;54;63;67;76;67;74;60;68;27;8;0;0;0;0;201708;1360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
698;克里斯-席尔瓦;Chris Silva;3;4;7;61;73;72;70;73;62;69;64;67;72;61;67;67;68;29;6;0;0;0;0;201900;723;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
