No;name;nameBirth;positionFirst;positionSecond;potential;skillPass;skillShotInterior;skillShotExterior;skillShotFree;skillPhysique;skillBlock;skillRebound;skillSteal;tendencyIn;tendencyEx;tendencyFr;ATT;DEF;Ranks;age;yearsLeague;team;teamID;yearsContract;salary;stateInjury;draft;image;info;allStars;allStarsMvps;allTeam1;allTeam2;allTeam3;best3ptsers;bestBlockers;bestPassers;bestRebounders;bestRookie;bestScorers;bestStealers;defTeam1;defTeam2;defTeam3;dpoy;fmvps;mvps;rings;sixmans
222;托马斯-布莱恩特;Thomas Bryant;5;0;7;54;83;65;71;79;74;79;53;78;60;68;71;75;73;26;6;热火;13;2;2700000;0;201742;875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
223;德朗-赖特;Delon Wright;2;1;7;70;71;79;75;78;61;68;78;70;79;66;74;74;74;31;8;热火;13;1;8000000;0;201520;1190;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
224;尼古拉-约维奇;Nikola Jovic;4;3;7;69;76;83;75;79;69;73;69;72;75;69;77;74;75;20;1;热火;13;3;3250000;0;202227;1622;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
225;帕蒂-米尔斯;Patty Mills;1;2;7;72;74;84;82;80;45;60;60;69;87;74;81;61;72;35;14;热火;13;1;7250000;0;200955;619;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
226;科尔-斯威德;Cole Swider;3;4;6;65;69;80;71;71;65;65;67;63;73;63;69;66;69;21;1;热火;13;1;53176;0;202200;1472;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
227;贾马尔-凯因;Jamal Cain;4;3;6;62;67;67;77;71;64;70;60;63;68;67;67;66;66;24;1;热火;13;1;53176;0;202200;1120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
228;奥兰多-罗宾逊;Orlando Robinson;5;0;6;58;75;50;69;74;70;71;66;69;41;52;59;71;66;23;1;热火;13;1;53176;0;202200;1232;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
229;阿隆德斯-威廉姆斯;Alondes Williams;1;2;6;73;71;63;70;70;59;60;63;66;66;60;68;62;65;24;1;热火;13;1;53176;0;202200;1519;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
230;海伍德-海史密斯;Haywood Highsmith;3;4;6;50;71;63;70;76;67;71;53;64;60;48;57;66;63;27;5;热火;13;1;1752638;0;201800;1027;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
231;弗朗茨-瓦格纳;Franz Wagner;3;4;9;79;88;74;82;85;72;80;81;87;80;80;85;84;86;22;2;魔术;14;2;8000000;0;202108;1508;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
232;帕布罗-班切罗;Paolo Banchero;4;3;9;77;85;80;86;87;73;80;68;88;80;88;89;81;85;20;1;魔术;14;3;10500000;0;202201;190;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
233;温德尔-卡特;Wendell Carter Jr.;5;4;9;60;85;78;80;81;76;82;67;80;70;73;79;81;80;24;5;魔术;14;1;7500000;0;201807;245;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
234;杰伦-萨格斯;Jalen Suggs;2;1;9;80;82;85;77;88;71;68;86;80;82;72;84;83;84;22;2;魔术;14;2;8750000;0;202105;658;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
235;科尔-安东尼;Cole Anthony;1;0;9;77;83;79;82;80;60;62;72;81;75;79;83;70;77;23;3;魔术;14;4;13000000;0;202015;354;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
236;乔纳森-艾萨克;Jonathan Isaac;4;5;9;50;79;70;74;80;85;78;88;75;69;67;69;87;78;26;6;魔术;14;1;16670000;0;201706;349;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
237;加里-哈里斯;Gary Harris;2;3;8;70;79;81;76;86;56;69;78;70;75;70;76;75;76;29;9;魔术;14;1;13000000;0;201419;1012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
238;马克尔-富尔茨;Markelle Fultz;1;2;8;77;84;65;80;78;68;63;75;82;65;74;78;73;76;25;6;魔术;14;1;16670000;0;201701;215;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
239;安东尼-布莱克;Anthony Black;1;2;8;78;75;78;80;77;68;73;66;71;76;70;80;72;76;19;0;魔术;14;4;9500000;0;202306;1795;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
240;乔-英格尔斯;Joe Ingles;3;2;8;80;76;84;79;82;50;60;75;70;75;65;79;67;74;36;9;魔术;14;2;11000000;0;200900;333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
241;莫里茨-瓦格纳;Moritz Wagner;5;4;7;69;85;70;65;82;72;79;67;82;60;62;75;78;77;26;5;魔术;14;2;8000000;0;201825;2176;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
242;杰特-霍华德;Jett Howard;4;3;7;61;76;79;77;77;70;69;63;73;79;66;74;71;73;19;0;魔术;14;4;7250000;0;202311;2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
243;戈加-比塔泽;Goga Bitadze;5;0;7;64;79;74;73;80;73;74;52;75;69;65;74;73;74;24;4;魔术;14;1;1800000;0;201918;856;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
244;丘马-奥基基;Chuma Okeke;2;3;7;63;74;75;71;72;71;75;63;68;73;60;69;70;69;25;4;魔术;14;1;4000000;0;201916;807;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
245;凯文-哈里斯;Kevon Harris;2;1;6;71;68;73;68;73;59;66;75;63;74;57;68;69;69;26;1;魔术;14;1;53176;0;202200;1013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
246;阿德米拉尔-斯科菲尔德;Admiral Schofield;5;4;6;58;69;73;68;73;64;66;70;66;69;60;66;67;67;26;4;魔术;14;1;2110000;0;201942;2136;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
247;特雷弗林-奎因;Trevelin Queen;2;3;6;65;70;72;75;72;51;68;68;63;73;65;69;65;67;23;3;魔术;14;1;1650000;0;202000;1171;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
248;凯莱布-休斯坦;Caleb Houstan;3;2;7;67;65;71;75;72;60;65;64;65;71;66;68;64;67;20;1;魔术;14;2;2400000;0;202232;1583;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
249;凯尔-库兹马;Kyle Kuzma;4;5;9;69;82;82;79;87;75;81;69;80;81;77;82;82;82;28;6;奇才;15;4;25500000;0;201727;562;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
250;乔丹-普尔;Jordan Poole;2;1;9;76;82;81;80;85;52;63;71;80;88;78;83;69;77;24;4;奇才;15;4;35000000;0;201928;651;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
251;泰厄斯-琼斯;Tyus Jones;1;0;7;88;73;82;79;79;45;60;80;75;75;71;84;69;77;27;8;奇才;15;1;15000000;0;201524;656;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
252;里乔恩-霍姆斯;Richaun Holmes;5;4;7;50;80;55;77;83;73;78;64;73;69;73;68;78;74;30;8;奇才;15;2;11600000;0;201537;519;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
253;科里-基斯伯特;Corey Kispert;3;4;7;68;78;84;83;78;60;69;72;80;82;80;81;70;77;24;2;奇才;15;2;6250000;0;202115;1075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
254;马文-巴格利;Marvin Bagley;5;0;8;57;82;72;77;81;77;78;62;77;60;69;73;79;76;24;5;奇才;15;1;2150000;0;201802;183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
255;德尼-阿夫迪亚;Deni Avdija;3;4;8;72;79;80;79;83;66;70;68;80;74;72;79;73;77;23;3;奇才;15;4;13750000;0;202009;340;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
256;约翰尼-戴维斯;Johnny Davis;2;3;8;68;73;75;74;79;60;73;66;65;76;69;72;70;71;21;1;奇才;15;3;7500000;0;202210;1761;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
257;特里斯坦-武克切维奇;Tristan Vukčević;4;0;7;55;81;60;70;78;68;79;63;85;60;70;69;74;72;23;0;奇才;15;1;53176;0;202342;2929;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
258;比拉尔-库利巴利;Bilal Coulibaly;3;2;7;65;76;75;74;80;61;68;73;72;75;65;72;72;73;19;0;奇才;15;4;9000000;0;202307;2914;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
259;贾里德-巴特勒;Jared Butler;1;2;6;71;77;76;75;73;59;60;64;61;78;65;74;63;69;22;2;奇才;15;1;53176;0;202140;1696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
260;兰德里-沙梅特;Landry Shamet;2;1;6;69;70;75;71;72;45;60;75;63;77;57;69;63;67;26;5;奇才;15;1;2090000;0;201826;1441;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
261;小帕特里克-鲍德温;Patrick Baldwin Jr.;4;5;6;64;66;59;73;78;61;70;68;64;58;64;63;70;67;20;1;奇才;15;3;3000000;0;202228;840;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
262;朱尔斯-伯纳德;Jules Bernard;2;0;6;70;65;71;68;64;60;71;68;67;67;70;68;65;66;23;1;奇才;15;1;53176;0;202200;3133;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
263;安东尼-吉尔;Anthony Gill;4;3;6;66;78;65;70;77;50;62;70;66;65;63;69;63;66;31;3;奇才;15;1;2200000;0;201600;1077;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
264;尤金-奥莫鲁伊;Eugene Omoruyi;4;3;6;66;72;68;74;74;54;64;59;64;69;66;69;61;65;26;2;奇才;15;1;1800000;0;202100;817;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
265;卢卡-东契奇;Luka Dončić;1;2;10;90;91;92;90;91;64;82;70;92;94;89;100;81;91;24;5;独行侠;16;3;40140000;0;201803;28;0;4;0;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
266;凯里-欧文;Kyrie Irving;2;1;10;80;88;91;92;89;68;72;75;90;90;90;94;80;87;31;12;独行侠;16;3;42000000;0;201101;136;0;8;1;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
267;PJ-华盛顿;P.J. Washington;4;5;8;70;81;83;78;85;75;77;73;71;78;80;81;81;81;25;4;独行侠;16;1;16853176;0;201912;1053;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
268;德雷克-莱弗利;Dereck Lively II;5;0;8;57;88;61;62;86;85;86;59;81;50;53;67;86;77;19;0;独行侠;16;4;7000000;0;202312;567;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
269;丹尼尔-加福德;Daniel Gafford;5;4;7;60;88;55;70;80;85;82;62;80;50;67;70;83;77;25;4;独行侠;16;1;13393176;0;201938;1081;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
270;小德里克-琼斯;Derrick Jones Jr.;3;4;7;55;79;78;72;84;72;74;80;75;72;70;71;81;77;26;7;独行侠;16;1;3300000;0;201600;657;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
271;约什-格林;Josh Green;3;2;7;63;73;80;74;83;70;64;81;65;80;68;72;77;75;22;3;独行侠;16;3;13500000;0;202018;479;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
272;小蒂姆-哈达威;Tim Hardaway Jr.;3;2;8;70;75;85;80;80;51;60;68;73;86;78;81;64;73;31;10;独行侠;16;2;18000000;0;201324;483;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
273;贾登-哈迪;Jaden Hardy;2;1;8;60;75;74;77;75;60;60;70;70;78;71;71;66;69;20;1;独行侠;16;2;2150000;0;202237;1001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
274;马克西-克勒贝尔;Maxi Kleber;4;5;7;56;75;80;76;78;65;69;69;67;76;68;71;71;71;32;6;独行侠;16;3;11000000;0;201400;553;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
275;马基夫-莫里斯;Markieff Morris;4;5;7;55;74;75;70;75;65;73;70;73;73;77;71;71;71;34;12;独行侠;16;1;5000000;0;201113;626;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
276;格雷格-布朗;Greg Brown III;3;4;6;60;75;70;76;75;60;75;70;65;70;66;69;71;71;21;2;独行侠;16;1;3000000;0;202143;882;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
277;丹特-埃克萨姆;Dante Exum;3;2;7;73;78;71;75;80;58;65;76;75;65;77;75;71;74;28;9;独行侠;16;1;1350000;0;201405;776;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
278;德怀特-鲍威尔;Dwight Powell;5;4;7;53;77;65;76;77;61;79;66;69;62;68;67;72;70;32;9;独行侠;16;4;4000000;0;201445;843;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
279;奥利维尔-马克尚斯-普罗斯珀;Olivier-Maxence Prosper;4;0;7;65;69;69;68;78;68;70;65;67;68;61;67;71;69;21;0;独行侠;16;4;4000000;0;202324;2918;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
280;布兰顿-威廉姆斯;Brandon Williams;1;2;6;73;71;70;67;67;67;69;68;63;73;50;69;68;68;24;3;独行侠;16;1;53176;0;202000;2181;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
281;AJ-劳森;A.J. Lawson;2;0;6;63;68;72;65;65;59;64;68;60;76;68;66;63;65;23;1;独行侠;16;1;53176;0;202200;1202;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
282;亚历克斯-福吉;Alex Fudge;4;0;6;72;55;63;63;55;60;56;61;57;64;61;60;53;57;20;0;独行侠;16;1;53176;0;202200;3052;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
283;阿尔佩伦-申京;Alperen Sengun;5;0;10;81;90;68;79;85;80;85;63;85;68;73;85;84;85;20;2;火箭;17;2;6000000;0;202116;295;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
284;弗雷德-范弗利特;Fred VanVleet;1;2;9;85;76;84;82;87;60;70;81;77;88;81;88;79;84;29;7;火箭;17;3;43330000;0;201600;210;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
285;狄龙-布鲁克斯;Dillon Brooks;3;4;8;60;77;80;77;82;72;68;85;75;80;77;76;80;79;28;6;火箭;17;4;20000000;0;201745;418;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
286;杰伦-格林;Jalen Green;2;1;9;75;86;82;82;87;60;65;70;89;85;84;86;72;80;21;2;火箭;17;2;10000000;0;202102;223;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
287;塔里-伊森;Tari Eason;4;3;8;60;76;75;75;80;74;80;80;75;70;67;72;82;77;22;1;火箭;17;3;5750000;0;202217;1594;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
288;贾巴里-史密斯;Jabari Smith Jr.;4;5;9;63;83;79;78;81;70;80;70;79;75;80;79;78;79;20;1;火箭;17;3;9500000;0;202203;297;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
289;史蒂文-亚当斯;Steven Adams;5;0;7;51;79;50;66;82;83;90;73;78;33;51;59;88;74;30;10;火箭;17;2;17500000;0;201312;330;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
290;乔克-兰代尔;Jock Landale;5;4;7;54;78;70;75;78;72;75;60;75;70;64;71;74;73;27;2;火箭;17;4;8000000;0;201800;1192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
291;雷吉-布洛克;Reggie Bullock;2;3;7;60;73;84;83;85;55;69;70;69;83;70;75;72;73;32;10;火箭;17;1;10200000;0;201325;904;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
292;杰肖恩-泰特;Jae'Sean Tate;3;2;6;61;83;81;82;80;62;70;55;68;80;73;76;66;73;28;3;火箭;17;2;7070000;0;201800;1486;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
293;杰夫-格林;Jeff Green;4;5;7;65;76;77;80;78;64;70;66;68;81;74;76;70;73;37;16;火箭;17;1;6000000;0;200705;222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
294;阿门-汤普森;Amen Thompson;3;2;8;77;83;64;68;85;64;73;77;81;65;66;74;77;77;19;0;火箭;17;4;10500000;0;202304;693;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
295;卡姆-惠特莫尔;Cam Whitmore;3;4;8;62;77;80;76;80;64;71;62;78;75;69;74;70;73;18;0;火箭;17;4;5000000;0;202320;511;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
296;博班-马里亚诺维奇;Boban Marjanović;5;0;6;52;80;50;74;75;83;81;45;66;33;66;60;77;69;35;8;火箭;17;1;3500000;0;201500;604;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
297;杰纳森-威廉姆斯;Jeenathan Williams;1;2;6;71;68;68;68;72;69;69;67;63;70;60;67;69;68;25;1;火箭;17;1;53176;0;202200;2033;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
298;阿龙-霍乐迪;Aaron Holiday;1;0;6;71;75;77;65;77;45;50;74;65;79;42;70;63;67;27;5;火箭;17;1;2800000;0;201823;515;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
299;杰梅因-塞缪尔斯;Jermaine Samuels Jr.;3;0;6;65;73;72;73;58;54;70;70;73;73;66;71;61;67;24;0;火箭;17;1;2050000;0;202000;3094;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
300;内特-辛顿;Nate Hinton;2;3;6;68;70;59;69;69;50;51;70;63;60;54;62;59;60;24;3;火箭;17;1;1100000;0;202000;2238;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
301;贾-莫兰特;Ja Morant;1;0;10;87;93;80;88;90;68;71;77;89;82;86;93;81;87;24;4;灰熊;18;5;38600000;0;201902;132;0;2;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
302;小贾伦-杰克逊;Jaren Jackson Jr.;5;4;9;62;84;78;78;87;90;80;76;88;71;80;81;90;86;24;5;灰熊;18;5;20500000;0;201804;242;0;1;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0
303;德斯蒙德-贝恩;Desmond Bane;2;3;9;73;78;91;88;84;71;71;72;79;92;79;87;77;82;25;3;灰熊;18;5;41400000;0;202030;192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
304;马库斯-斯玛特;Marcus Smart;1;2;9;82;72;71;73;85;72;71;85;75;74;67;77;84;80;29;9;灰熊;18;2;18580000;0;201406;300;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0
305;GG-杰克逊;GG Jackson;4;5;9;60;82;82;74;82;67;72;70;80;78;77;79;75;77;18;0;灰熊;18;4;2750000;0;202345;2855;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
306;文斯-威廉姆斯;Vince Williams ;2;1;8;70;82;78;78;78;69;70;72;75;78;78;79;74;77;21;1;灰熊;18;1;1650000;0;202247;1535;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
307;小斯科蒂-皮蓬;Scotty Pippen Jr.;1;0;7;75;82;76;74;79;63;63;70;75;73;75;79;70;75;22;1;灰熊;18;1;53176;0;202200;1391;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
308;布兰登-克拉克;Brandon Clarke;4;0;7;65;86;69;69;83;71;83;55;72;68;64;73;77;75;27;4;灰熊;18;4;12000000;0;201921;1141;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
309;德里克-罗斯;Derrick Rose;1;0;9;75;74;77;80;75;50;63;70;77;76;75;80;66;73;35;15;灰熊;18;2;3250000;0;200801;50;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
310;扎伊尔-威廉姆斯;Ziaire Williams;3;2;8;65;75;73;80;76;70;64;76;70;73;71;73;73;74;22;2;灰熊;18;2;7500000;0;202110;713;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
311;卢克-肯纳德;Luke Kennard;2;3;7;67;73;92;85;77;56;61;64;69;90;78;82;64;74;27;6;灰熊;18;1;16000000;0;201712;555;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
312;拉马尔-斯蒂文斯;Lamar Stevens;4;5;7;65;85;75;80;70;55;80;65;85;70;85;82;67;74;26;3;灰熊;18;1;1750000;0;202000;1458;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
313;桑蒂-阿尔达马;Santi Aldama;4;3;6;56;79;79;78;78;74;78;50;66;69;69;72;73;72;22;2;灰熊;18;2;2500000;0;202130;752;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
314;乔丹-古德温;Jordan Goodwin;2;1;6;71;65;76;75;70;60;66;72;62;77;65;71;67;69;24;2;灰熊;18;2;1300000;0;202100;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
315;渡边雄太;Yuta Watanabe;4;3;6;60;73;75;65;73;67;73;65;65;69;63;67;70;69;29;5;灰熊;18;2;2500000;0;201800;449;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
316;约翰-康查尔;John Konchar ;2;1;6;63;71;75;78;70;59;62;68;63;76;67;70;64;67;27;4;灰熊;18;3;5000000;0;201900;1124;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
317;杰克-拉拉维亚;Jake LaRavia;4;3;6;72;62;74;77;64;62;66;65;61;74;69;70;62;66;21;1;灰熊;18;3;5250000;0;202219;1177;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
318;特雷-杰米森;Trey Jemison;5;0;6;60;64;54;64;61;62;63;52;65;58;63;59;57;58;23;0;灰熊;18;1;53176;0;202300;3099;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
319;蔡恩-威廉森;Zion Williamson;4;5;10;76;95;65;71;85;75;87;78;95;68;76;83;86;85;23;4;鹈鹕;19;5;38600000;0;201901;150;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
320;约纳斯-瓦兰丘纳斯;Jonas Valančiūnas;5;0;8;67;83;70;78;82;79;86;60;80;70;75;78;83;81;31;11;鹈鹕;19;1;15000000;0;201105;702;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
321;布兰登-英格拉姆;Brandon Ingram;3;2;9;79;83;84;90;83;70;75;71;82;84;91;90;77;85;26;7;鹈鹕;19;2;31650000;0;201602;162;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
322;CJ-麦科勒姆;CJ McCollum;1;2;9;78;77;91;88;83;60;67;68;82;88;88;90;71;82;32;10;鹈鹕;19;3;33330000;0;201310;130;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
323;赫伯特-琼斯;Herbert Jones;3;4;8;60;78;85;75;81;70;80;90;75;72;70;74;85;80;24;2;鹈鹕;19;4;18000000;0;202135;1414;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
324;戴森-丹尼尔斯;Dyson Daniels;1;2;8;72;75;71;74;79;70;75;87;70;71;69;74;83;78;20;1;鹈鹕;19;3;8000000;0;202208;921;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
325;约瑟-阿尔瓦拉多;Jose Alvarado;1;0;7;76;76;74;76;80;60;60;82;70;76;67;76;74;75;25;2;鹈鹕;19;1;1980000;0;202100;755;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
326;特雷-墨菲;Trey Murphy III;3;4;8;55;79;84;80;82;68;62;76;75;85;70;76;73;76;23;2;鹈鹕;19;2;5750000;0;202117;1337;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
327;小拉里-南斯;Larry Nance Jr.;5;4;7;65;81;55;76;77;66;85;61;69;47;72;69;75;72;31;8;鹈鹕;19;2;10600000;0;201527;636;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
328;科迪-泽勒;Cody Zeller;5;0;7;59;81;50;75;80;71;77;70;71;50;69;66;77;72;31;10;鹈鹕;19;1;3100000;0;201304;1623;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
329;乔丹-霍金斯;Jordan Hawkins;2;3;7;65;84;78;73;74;62;65;63;79;78;78;77;65;72;20;0;鹈鹕;19;4;6500000;0;202314;2845;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
330;纳吉-马绍尔;Naji Marshall;3;4;7;61;79;78;79;70;65;65;70;78;72;75;75;67;72;25;3;鹈鹕;19;1;1700000;0;202000;1265;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
331;德瑞-西伯恩;Dereon Seabron;2;3;6;73;65;71;65;71;56;68;77;62;72;46;65;69;67;23;1;鹈鹕;19;1;2050000;0;202200;1565;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
332;马特-里安;Matt Ryan;3;2;6;68;69;75;66;60;61;62;72;62;73;63;68;62;66;26;3;鹈鹕;19;1;53176;0;202000;1211;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
333;杰雷米亚-罗宾逊-厄尔;Jeremiah Robinson-Earl;4;5;6;54;74;65;72;75;65;76;50;65;64;63;64;68;66;23;2;鹈鹕;19;1;53176;0;202132;1234;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
