No;name;nameBirth;positionFirst;positionSecond;potential;skillPass;skillShotInterior;skillShotExterior;skillShotFree;skillPhysique;skillBlock;skillRebound;skillSteal;tendencyIn;tendencyEx;tendencyFr;ATT;DEF;Ranks;age;yearsLeague;team;teamID;yearsContract;salary;stateInjury;draft;image;info;allStars;allStarsMvps;allTeam1;allTeam2;allTeam3;best3ptsers;bestBlockers;bestPassers;bestRebounders;bestRookie;bestScorers;bestStealers;defTeam1;defTeam2;defTeam3;dpoy;fmvps;mvps;rings;sixmans
224;杰森-特里;Jason Terry;2;1;8;73;76;82;83;79;62;66;76;74;86;84;82;73;78;32;9;小牛;16;2;9000000;0;199910;305;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
225;埃里克-丹皮尔;Erick Dampier;5;4;7;62;77;58;60;76;76;78;57;74;58;55;65;76;70;34;13;小牛;16;2;11500000;0;199610;924;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
226;杰里-斯塔克豪斯;Jerry Stackhouse;2;0;6;66;65;63;66;72;62;66;63;67;71;64;64;65;64;34;13;小牛;16;1;7000000;0;199503;680;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
227;约什-霍华德;Josh Howard;3;2;7;66;76;70;79;76;67;73;72;80;72;83;75;73;75;29;5;小牛;16;2;10000000;0;200329;512;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
228;何塞-巴里亚;Jose Barea;1;0;7;74;70;71;66;75;55;58;63;77;68;70;72;62;67;25;2;小牛;16;3;1500000;0;200600;369;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
229;布兰登-巴斯;Brandon Bass;4;3;7;62;74;68;68;76;70;71;62;73;62;67;68;71;69;24;2;小牛;16;1;820000;0;200533;832;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
230;肖恩-威廉姆斯;Shawne Williams;4;3;6;65;67;67;62;74;66;74;60;64;67;66;65;69;67;23;2;小牛;16;1;1600000;0;200717;1536;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
231;杰拉德-格林;Gerald Green;3;2;8;63;65;62;65;80;63;66;64;76;76;75;67;68;68;23;2;小牛;16;1;800000;0;200518;994;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
232;德文-乔治;Devean George;2;3;7;64;63;61;63;73;62;62;60;66;67;64;61;63;62;32;9;小牛;16;1;1600000;0;199923;1409;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0
233;安托万-怀特;Antoine Wright;2;3;6;66;70;67;65;75;66;65;67;63;72;62;65;68;67;25;3;小牛;16;1;1800000;0;200515;1861;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
234;德萨盖纳-迪奥普;DeSagana Diop;5;0;6;62;64;55;61;72;70;68;65;69;56;68;61;69;65;27;7;小牛;16;1;5600000;0;200108;1772;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
235;詹姆斯-辛格尔顿;James Singleton;4;0;5;63;67;58;66;73;65;70;65;68;59;66;63;68;66;28;2;小牛;16;1;800000;0;0;3051;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
236;姚明;Yao Ming;5;0;8;70;88;64;96;78;86;90;56;86;55;88;84;85;84;29;6;火箭;17;2;15000000;0;200201;80;0;6;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
237;特雷西-麦克格雷迪;Tracy McGrady;2;3;7;78;78;79;84;75;65;70;77;80;78;83;82;74;78;30;11;火箭;17;2;20370000;0;199709;55;0;7;0;2;3;4;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
238;罗恩-阿泰斯特;Metta World Peace;3;4;8;73;74;85;74;84;66;74;79;80;84;79;81;79;81;29;9;火箭;17;2;7400000;0;199916;171;0;1;0;0;0;1;0;0;0;0;0;0;0;2;1;0;1;0;0;0;0
239;肖恩-巴蒂尔;Shane Battier;3;2;7;68;67;78;64;79;70;70;70;68;77;60;68;74;72;31;7;火箭;17;2;6500000;0;200106;181;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
240;阿隆-布鲁克斯;Aaron Brooks;1;0;8;70;64;79;65;78;67;65;60;75;79;64;72;67;70;24;1;火箭;17;2;1000000;0;200726;417;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
241;卢瑟-海德;Luther Head;1;0;7;65;68;60;62;75;62;60;58;66;63;67;63;62;63;26;3;火箭;17;1;2000000;0;200524;1024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
242;拉夫-阿尔斯通;Rafer Alston;1;0;7;78;75;76;65;79;60;67;76;78;78;61;76;73;75;33;9;火箭;17;2;4900000;0;199839;168;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
243;卡尔-兰德里;Carl Landry;4;0;8;62;78;61;63;77;64;75;64;77;60;74;68;71;69;26;1;火箭;17;3;3000000;0;200731;1193;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
244;路易斯-斯科拉;Luis Scola;4;0;7;64;81;60;70;84;60;84;70;80;57;66;69;77;73;29;1;火箭;17;2;3100000;0;200256;299;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
245;史蒂夫-弗朗西斯;Steve Francis;1;0;6;71;65;60;63;72;58;62;70;68;63;64;64;66;65;32;9;火箭;17;1;2630000;226;199902;101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
246;查克-海耶斯;Chuck Hayes;4;5;7;65;67;52;60;76;60;70;63;68;55;60;60;67;64;26;3;火箭;17;2;1800000;0;0;1032;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
247;布伦特-巴里;Brent Barry;3;2;6;68;61;70;62;70;60;71;59;64;60;63;63;64;64;37;13;火箭;17;2;1900000;0;199515;368;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
248;沃恩-韦弗;Von Wafer;2;3;6;65;72;68;73;74;65;75;61;68;64;59;66;69;67;24;3;火箭;17;2;800000;0;200539;1541;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
249;乔伊-多西;Joey Dorsey;5;4;6;55;56;57;61;66;62;60;58;63;62;64;56;59;58;25;0;火箭;17;2;800000;0;200833;952;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
250;鲁迪-盖伊;Rudy Gay;3;4;8;64;80;76;76;84;70;73;77;85;75;84;78;79;79;23;2;灰熊;18;2;2580000;0;200608;216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
251;马克-加索尔;Marc Gasol;5;4;10;69;79;62;73;84;74;79;71;77;68;62;73;81;77;24;0;灰熊;18;3;3400000;0;200748;115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
252;迈克-康利;Mike Conley;1;0;8;76;70;82;64;83;62;66;73;77;76;64;75;74;75;22;1;灰熊;18;3;3630000;0;200704;247;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
253;马科-贾里奇;Marko Jaric;1;2;7;67;66;60;62;75;61;63;67;68;63;62;63;67;64;31;6;灰熊;18;3;6570000;0;200030;1886;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
254;OJ-梅奥;O.J. Mayo;2;0;7;70;72;85;84;76;62;68;73;74;88;78;81;71;76;21;0;灰熊;18;4;3870000;0;200803;274;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
255;凯尔-洛瑞;Kyle Lowry;1;0;9;73;70;64;63;83;60;64;68;80;76;60;70;70;70;23;2;灰熊;18;2;1160000;0;200624;266;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
256;达科-米利西奇;Darko Miličić;5;0;7;62;70;60;68;75;70;71;62;68;62;60;64;71;68;24;5;灰熊;18;2;7000000;0;200302;280;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
257;安东尼-沃克;Antoine Walker;4;0;6;62;68;59;62;70;65;74;62;69;60;59;61;68;65;33;12;灰熊;18;1;9000000;0;199606;2875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
258;达雷尔-亚瑟;Darrell Arthur;4;3;7;63;64;62;63;75;64;68;64;69;65;61;63;68;65;21;0;灰熊;18;2;1000000;0;200827;1588;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
259;加瓦利斯-克里坦顿;Javaris Crittenton;1;2;6;62;64;61;62;70;62;63;65;63;61;61;60;64;62;21;1;灰熊;18;1;1380000;0;200719;1161;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
260;昆顿-罗斯;Quinton Ross;2;3;6;67;67;60;62;73;62;67;66;67;67;60;62;67;64;28;4;灰熊;18;1;800000;0;0;3029;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
261;格雷格-巴克纳;Greg Buckner;2;0;7;67;67;60;62;70;64;65;61;68;61;62;61;64;62;33;9;灰熊;18;1;4000000;0;199853;1692;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
262;哈基姆-瓦里克;Hakim Warrick;4;3;8;61;81;60;62;79;67;75;67;78;58;72;68;74;71;27;1;灰熊;18;2;2180000;0;200519;1509;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
263;哈米德-哈达迪;Hamed Haddadi;5;0;6;59;62;58;62;72;60;64;59;62;58;62;59;63;61;24;0;灰熊;18;3;1600000;0;0;3028;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
264;克里斯-保罗;Chris Paul;1;0;11;98;85;76;82;88;64;69;95;86;78;85;92;91;91;24;3;黄蜂;19;1;4570000;0;200504;22;0;1;0;1;0;0;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0
265;大卫-韦斯特;David West;4;0;8;69;83;59;85;85;70;85;67;85;60;90;78;81;80;28;5;黄蜂;19;2;9860000;0;200318;315;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
266;泰森-钱德勒;Tyson Chandler;5;0;8;61;84;57;62;86;77;86;65;74;59;61;67;84;76;27;7;黄蜂;19;2;11350000;0;200102;292;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
267;佩贾-斯托亚科维奇;Peja Stojaković;3;2;7;63;63;82;70;81;60;70;67;62;86;75;71;70;72;32;10;黄蜂;19;3;12528000;0;199614;145;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
268;莫里斯-皮特森;Morris Peterson;3;2;7;62;62;75;64;75;60;68;63;64;77;66;65;66;66;32;8;黄蜂;19;3;5600000;0;200021;2082;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
269;詹姆斯-波西;James Posey;3;2;7;64;65;79;62;76;60;71;70;75;79;60;68;70;70;32;9;黄蜂;19;2;5580000;0;199918;1722;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
270;迈克-詹姆斯;Michael Perry James;1;0;7;70;68;76;68;75;58;65;68;68;78;70;72;67;70;34;7;黄蜂;19;2;6240000;0;0;1632;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
271;朱利安-莱特;Julian Wright;3;4;7;64;68;60;64;73;62;68;64;69;60;62;62;66;65;22;1;黄蜂;19;2;1860000;0;200713;1188;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
272;拉素尔-巴特勒;Rasual Butler;3;0;7;65;68;85;68;78;70;68;68;64;84;66;72;72;73;30;6;黄蜂;19;2;3630000;0;200253;1697;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
273;希尔顿-阿姆斯特朗;Hilton Armstrong;5;4;6;62;71;60;64;76;66;68;66;75;56;60;64;69;67;24;2;黄蜂;19;2;2000000;0;200612;765;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
274;德文-布朗;Devin Brown;2;0;7;64;65;63;65;73;59;66;62;64;71;63;63;64;63;30;6;黄蜂;19;2;1000000;0;0;409;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
275;里安-鲍文;Ryan Bowen;3;4;5;62;65;60;58;70;61;66;66;74;60;68;61;65;64;33;8;黄蜂;19;2;800000;0;199855;2882;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
276;梅尔文-伊莱;Melvin Ely;5;4;6;62;67;55;60;70;61;66;61;68;56;57;60;63;62;31;6;黄蜂;19;1;1000000;0;200212;1593;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
277;肖恩-马克斯;Sean Marks;4;5;6;55;70;59;62;74;68;68;60;67;57;59;59;68;64;34;8;黄蜂;19;2;800000;0;199844;1258;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
278;蒂姆-邓肯;Tim Duncan;4;5;11;80;97;66;91;91;85;88;70;93;64;90;90;90;90;33;11;马刺;20;2;20600000;0;199701;7;0;10;1;9;2;0;0;0;0;0;0;0;0;8;3;0;0;3;2;4;0
279;托尼-帕克;Tony Parker;1;0;9;85;91;65;90;80;55;64;70;90;68;90;87;69;79;27;7;马刺;20;2;11550000;0;200128;137;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0
280;马努-吉诺比利;Manu Ginóbili;2;0;8;74;81;79;68;80;64;70;78;80;81;73;78;76;77;32;6;马刺;20;3;9900000;0;199957;113;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1
281;迈克尔-芬利;Michael Finley;2;3;7;64;62;82;68;76;62;68;67;65;82;76;71;69;70;36;13;马刺;20;1;2500000;0;199521;213;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
282;布鲁斯-鲍文;Bruce Bowen;3;0;6;62;64;76;62;75;62;65;62;62;74;60;64;65;66;38;12;马刺;20;1;4000000;0;0;376;0;0;0;0;0;0;0;0;0;0;0;0;0;5;3;0;0;0;0;3;0
283;乔治-希尔;George Hill;1;0;8;68;68;77;62;78;60;62;66;72;73;72;71;67;69;23;0;马刺;20;4;1000000;0;200826;326;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
284;罗杰-梅森;Roger Mason;2;3;7;68;64;89;74;77;62;67;65;63;85;74;76;68;72;29;4;马刺;20;2;3500000;0;200231;2030;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
285;科特-托马斯;Kurt Thomas;4;3;7;64;67;56;67;75;68;74;63;66;58;74;63;71;67;37;13;马刺;20;2;4200000;0;199510;1505;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
286;法布里希奥-奥博托;Fabricio Oberto;4;0;6;66;67;55;62;76;63;64;60;67;57;59;60;66;63;34;3;马刺;20;1;3600000;0;0;800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
287;马特-邦纳;Matt Bonner;4;5;7;65;65;86;68;79;64;72;66;63;80;64;71;71;71;29;4;马刺;20;2;3000000;0;200345;374;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
288;艾米-尤杜卡;Ime Udoka;2;0;6;63;65;65;62;73;62;66;61;63;71;62;62;65;63;32;4;马刺;20;1;1000000;0;0;2872;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
289;雅克-沃恩;Jacque Vaughn;1;0;6;68;61;62;64;73;62;61;64;62;61;68;63;64;63;34;11;马刺;20;1;1260000;0;199727;1553;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
290;伊安-马辛米;Ian Mahinmi;5;0;7;60;64;59;62;75;61;68;60;66;59;61;60;66;63;22;1;马刺;20;2;1000000;226;200528;1267;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
291;安东尼-托利弗;Anthony Tolliver;4;0;8;64;62;60;61;75;61;64;62;61;74;65;62;65;63;23;0;马刺;20;1;190000;0;0;698;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
292;戴斯蒙-法玛尔;Desmon Farmer;2;3;5;62;62;68;64;71;60;62;62;65;65;59;61;62;62;28;2;马刺;20;1;280000;0;0;3040;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
293;卡梅隆-安东尼;Carmelo Anthony;3;4;10;73;90;78;90;94;70;78;74;92;77;89;88;83;87;25;5;掘金;21;2;14500000;0;200303;18;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
294;阿伦-艾弗森;Allen Iverson;1;2;8;78;76;65;82;78;57;62;80;83;72;87;80;72;76;34;12;掘金;21;1;21000000;0;199601;17;0;9;2;3;3;1;0;0;0;0;1;4;3;0;0;0;0;0;1;0;0
295;JR-史密斯;J.R. Smith;2;3;8;70;76;88;70;82;62;68;73;76;86;76;80;73;77;24;4;掘金;21;3;5000000;0;200418;296;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
296;内内-希拉里奥;Nenê Hilário;4;0;8;63;87;56;63;83;76;81;76;76;58;61;67;83;75;27;6;掘金;21;2;9700000;0;200207;327;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
297;肯扬-马丁;Kenyon Martin;4;3;7;68;83;62;70;78;76;75;80;80;63;75;74;80;77;31;1;掘金;21;2;14000000;0;200001;268;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
298;利纳斯-克雷扎;Linas Kleiza;3;4;7;65;72;76;62;75;62;69;63;68;77;62;68;67;69;24;3;掘金;21;2;1800000;0;200527;1152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
299;克里斯-安德森;Chris Andersen;5;4;7;62;79;58;60;84;95;77;75;58;59;64;63;89;77;30;6;掘金;21;2;800000;0;0;795;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
300;安东尼-卡特;Anthony Carter;1;0;7;76;68;63;63;73;60;65;72;72;71;60;68;69;69;34;9;掘金;21;1;800000;0;0;2894;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
301;雷纳尔多-巴尔克曼;Renaldo Balkman;3;4;7;63;77;63;62;73;62;68;66;75;60;64;64;67;67;25;2;掘金;21;1;1400000;0;0;826;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
302;查基-阿特金斯;Chucky Atkins;1;0;6;65;60;62;65;70;60;60;63;63;61;63;61;62;62;35;9;掘金;21;1;3240000;0;0;769;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
303;朱万-霍华德;Juwan Howard;4;0;6;65;62;56;60;70;60;54;60;61;56;60;58;59;58;36;15;掘金;21;1;800000;0;199405;513;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
304;斯蒂文-亨特;Steven Hunter;4;5;6;60;66;60;60;78;62;70;62;65;61;62;60;68;64;27;4;掘金;21;1;3860000;226;200115;1852;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
305;邓台-琼斯;Dahntay Jones;2;0;6;66;68;62;65;75;66;67;63;62;65;64;62;67;65;28;5;掘金;21;2;800000;0;200320;1412;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
306;索尼-威姆斯;Clarence Weems;2;3;7;62;62;32;61;76;61;68;65;63;60;56;50;68;58;22;0;掘金;21;1;442114;0;200839;2193;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
307;艾尔-杰弗森;Al Jefferson;4;5;7;65;92;60;88;80;84;90;70;92;55;88;81;86;84;24;4;森林狼;22;2;11000000;0;200415;237;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
308;凯文-乐福;Kevin Love;4;5;10;63;80;66;65;84;65;87;65;84;78;62;72;79;75;21;0;森林狼;22;4;3160000;0;200805;121;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
309;科里-布鲁尔;Corey Brewer;3;2;8;66;70;64;65;80;62;68;74;76;61;75;67;72;70;23;1;森林狼;22;2;2700000;0;200707;416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
310;迈克-米勒;Mike Miller;2;0;7;78;77;77;68;75;62;76;61;76;78;61;76;68;72;29;8;森林狼;22;2;9000000;0;200005;279;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
311;布莱恩-卡迪纳尔;Brian Cardinal;4;0;6;62;63;64;62;73;65;68;65;67;64;65;62;68;65;32;8;森林狼;22;1;6300000;0;200044;1105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
312;克雷格-史密斯;Craig Smith;4;3;7;64;80;61;70;74;64;68;63;63;64;62;67;67;67;28;2;森林狼;22;3;2500000;0;200636;1447;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
313;拉沙德-麦坎茨;Rashad McCants;2;0;7;65;70;63;60;72;62;68;68;76;64;64;63;68;65;25;3;森林狼;22;2;2620000;0;200514;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
314;杰森-科林斯;Jason Collins;5;0;6;60;63;60;62;68;62;62;62;66;50;61;59;62;60;30;1;森林狼;22;2;6200000;0;200118;1924;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
315;兰迪-弗耶;Randy Foye;1;2;7;78;74;78;70;75;60;68;63;81;83;78;81;66;74;26;2;森林狼;22;3;2800000;0;200607;1794;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
316;罗德尼-卡尼;Rodney Carney;3;0;7;64;68;73;64;73;63;68;62;68;70;68;67;66;67;25;2;森林狼;22;2;1650000;0;200616;1111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
317;莱恩-戈麦斯;Ryan Gomes;4;0;7;68;75;79;76;76;68;71;67;74;63;75;75;71;73;27;3;森林狼;22;1;3650000;0;200550;985;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
318;卡尔文-布斯;Calvin Booth;5;0;6;60;62;58;61;73;62;63;52;63;58;58;58;62;60;33;9;森林狼;22;1;1300000;0;199935;1749;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
319;塞巴斯蒂安-特尔菲尔;Sebastian Telfair;1;0;8;76;68;74;67;74;62;61;72;73;77;64;74;68;71;24;4;森林狼;22;2;2300000;0;200413;1490;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
320;凯文-奥利;Kevin Ollie;1;0;6;68;65;63;65;69;59;64;66;62;71;58;64;64;64;36;11;森林狼;22;1;800000;0;0;2852;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
321;马克-马德森;Mark Madsen;4;0;6;58;59;56;66;70;60;63;62;63;58;58;56;62;59;33;8;森林狼;22;2;2630000;0;200029;1249;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
322;布兰登-罗伊;Brandon Roy;2;0;9;82;92;83;86;68;65;74;74;94;83;89;91;71;82;25;2;开拓者;23;2;3000000;0;200606;128;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
323;尼古拉斯-巴图姆;Nicolas Batum;3;2;9;64;74;70;64;79;65;69;64;76;75;64;69;70;70;20;0;开拓者;23;4;1000000;0;200825;188;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
324;钱宁-弗莱;Channing Frye;4;5;8;64;63;84;74;77;64;68;64;67;84;76;73;69;71;26;3;开拓者;23;2;3160000;0;200508;465;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
325;拉马库斯-阿尔德里奇;LaMarcus Aldridge;4;0;10;68;82;61;87;83;74;82;75;84;63;89;78;82;80;24;2;开拓者;23;2;4630000;0;200602;83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
326;马泰尔-韦伯斯特;Martell Webster;3;0;7;68;69;82;67;75;65;69;65;75;80;63;72;69;71;22;3;开拓者;23;1;3770000;0;200506;2196;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
327;里夫-拉弗伦茨;Raef LaFrentz;5;0;8;58;74;55;69;76;75;72;62;70;56;63;64;74;69;33;2;开拓者;23;1;12720000;0;199803;1175;08-09赛季中，拉弗伦茨没有打过一场比赛，却从开拓者薪金薄上领取了1250万美元的薪水，当时也在各项垃圾合同评选中占有一席，2009年夏天合同到期的拉弗伦茨选择退役。;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
328;史蒂夫-布雷克;Steve Blake;1;0;7;80;63;85;71;76;62;65;74;65;84;73;79;71;75;29;5;开拓者;23;2;4250000;0;200338;893;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
329;特拉维斯-奥特洛;Travis Outlaw;3;4;7;66;73;80;75;81;68;70;67;74;79;78;75;73;75;25;5;开拓者;23;2;4000000;0;200323;822;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
330;鲁迪-费尔南德斯;Rudy Fernandez;2;3;7;70;68;87;67;77;62;67;69;68;88;74;76;70;73;24;0;开拓者;23;2;1000000;0;200724;458;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
331;格雷格-奥登;Greg Oden;5;0;8;62;84;55;62;40;74;80;62;75;56;59;67;63;65;21;0;开拓者;23;3;5000000;0;200701;87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
332;杰里-贝勒斯;Jerryd Bayless;1;0;8;68;69;62;63;79;64;62;65;69;73;66;67;68;67;21;0;开拓者;23;2;2000000;0;200811;193;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
333;乔尔-普尔兹比拉;Joel Przybilla;5;0;7;62;70;56;57;79;76;86;62;74;57;62;62;81;72;30;8;开拓者;23;3;6300000;0;200009;652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
334;沙福里克-兰多夫;Shavlik Randolph;4;0;5;62;68;61;63;72;64;64;62;68;58;61;62;65;63;25;3;开拓者;23;1;800000;0;0;3039;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
335;赛尔吉奥-罗德里格斯;Sergio Rodríguez;1;0;7;73;68;68;61;73;58;62;62;65;71;61;68;63;65;23;2;开拓者;23;1;1050000;0;200627;1238;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
336;埃克-迪奥古;Ike Diogu;4;0;6;55;60;60;65;73;62;66;62;66;51;57;56;65;61;26;3;开拓者;23;1;2900000;0;200509;932;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
