image;name;nameBirth;potential;positionFirst;positionSecond;skillPass;skillShotInterior;skillShotExterior;skillShotFree;skillPhysique;skillBlock;skillRebound;skillSteal;tendencyIn;tendencyEx;tendencyFr;ATT;DEF;Ranks;age;draft;info;stateHeight;stateWeight
995;杰迈克尔-格林;JaMychal Green;6;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;208;108
996;安德雷斯-格林艾德基斯;Andreas Glyniadakis;6;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;206;102
997;迪克-巴尼特;Dick Barnett;8;2;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;88
998;安德鲁-古德洛克;Andrew Goudelock;6;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;90
999;阿奇-古德温;Archie Goodwin;6;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;95
1000;乔丹-古德温;Jordan Goodwin;6;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;90
1001;贾登-哈迪;Jaden Hardy;7;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;180;75
1002;多塔-哈尔;Donta Hall;6;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;203;95
1003;特雷弗-哈金斯;Trevor Hudgins;6;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;85
1004;以赛亚-泰勒;Isaiah Taylor;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;88
1005;莫里斯-哈克利斯;Maurice Harkless;6;3;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;203;95
1006;卢克-哈兰高迪;Luke Harangody;6;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;203;97
1007;约什-哈雷尔森;Josh Harrellson;6;5;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;208;107
1008;大卫-哈里森;David Harrison;6;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;213;113
1009;沙奎尔-哈里森;Shaquille Harrison;6;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;85
1010;菲尔-切尼尔;Phil Chenier;8;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;90
1011;德文-哈里斯;Devin Harris;8;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;180;77
1012;加里-哈里斯;Gary Harris;6;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;180;75
1013;凯文-哈里斯;Kevon Harris;6;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;85
1014;鲁西奥斯-哈里斯;Lucious Harris;6;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;88
1015;特雷尔-哈里斯;Terrel Harris;6;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;85
1016;杰克-哈利;Jack Haley;6;5;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;203;100
1017;艾尔-哈灵顿;Al Harrington;6;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;208;108
1018;AJ-哈蒙斯;A.J. Hammons;6;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;213;113
1019;史蒂夫-哈默;Steve Hamer;6;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;203;95
1020;达尔文-哈姆;Darvin Ham;6;3;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;85
1021;贾斯汀-哈珀;Justin Harper;6;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;203;100
1022;小罗恩-哈珀;Ron Harper Jr.;6;3;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;85
1023;马特-哈普林;Matt Harpring;6;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;203;102
1024;卢瑟-海德;Luther Head;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;85
1025;PJ-海尔斯顿;P.J.Hairston;6;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;88
1026;纳肖恩-海兰德;Bones Hyland;6;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;90
1027;海伍德-海史密斯;Haywood Highsmith;6;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;208;108
1028;贾克森-海斯;Jaxson Hayes;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;198;95
1029;基昂特-乔治;Keyonte George;7;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;206;100
1030;拉扎尔-海沃德;Lazar Hayward;6;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;203;95
1031;布兰登-海伍德;Brendan Haywood;6;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;203;97
1032;查克-海耶斯;Chuck Hayes;6;4;5;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;208;107
1033;奥利维尔-汉兰;Olivier Hanlan;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;85
1034;丹尼尔-汉密尔顿;Daniel Hamilton;6;2;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;90
1035;贾斯汀-汉密尔顿;Justin Hamilton;6;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;95
1036;乔丹-汉密尔顿;Jordan Hamilton;6;2;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;90
1037;唐-奥尔;Don Ohl;8;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;88
1038;泰勒-汉斯布鲁;Tyler Hansbrough;6;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;203;102
1039;杰伊伦-汉兹;Jaylen Hands;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;85
1040;萨姆-豪瑟;Sam Hauser;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;203;100
1041;埃迪-豪斯;Eddie House;6;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;85
1042;丹纽尔-豪斯;Danuel House Jr.;6;2;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;88
1043;克里斯-赫伦;Chris Herren;6;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;90
1044;杰克-马林;Jack Marin;8;3;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;95
1045;马修-赫特;Matthew Hurt;6;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;198;97
1046;克里斯-亨弗里斯;Kris Humphries;6;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;206;102
1047;林赛-亨特;Lindsey Hunter;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;85
1048;克利夫-黑根;Cliff Hagan;8;3;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;88
1049;奥道姆-洪高;Adam Hanga;6;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;90
1050;罗德尼-胡德;Rodney Hood;6;3;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;95
1051;约什-胡斯蒂斯;Josh Huestis;6;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;203;95
1052;蒂龙-华莱士;Tyrone Wallace;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;201;98
1053;PJ-华盛顿;P.J. Washington;7;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;203;95
1054;泰泰-华盛顿;TyTy Washington Jr.;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;180;82
1055;布兰登-怀特;Brandan Wright;6;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;203;97
1056;多雷尔-怀特;Dorell Wright;6;2;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;88
1057;杰克-怀特;Jack White;6;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;210;102
1058;罗德尼-怀特;Rodney White;6;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;85
1059;罗伊斯-怀特;Royce White;6;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;90
1060;洛伦岑-怀特;Lorenzen Wright;6;4;5;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;88
1061;沙隆-怀特;Sharone Wright;6;5;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;95
1062;詹姆斯-怀特;James White;6;3;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;90
1063;伊塞亚-怀特海德;Isaiah Whitehead;6;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;95
1064;达林顿-霍布森;Darington Hobson;6;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;90
1065;塔伦-霍顿-塔克;Talen Horton-Tucker;6;3;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;203;98
1066;德文-霍尔;Devon Hall;6;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;85
1067;杰伦-霍尔德;Jaylen Hoard;6;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;203;100
1068;莱恩-霍林斯;Ryan Hollins;6;5;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;213;108
1069;弗莱德-霍伊博格;Fred Hoiberg;6;2;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;85
1070;阿隆佐-基;Alonzo Gee;6;2;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;88
1071;布拉克斯顿-基;Braxton Key;6;2;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;90
1072;迈克尔-基德-吉尔克里斯特;Michael Kidd-Gilchrist;6;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;95
1073;科瑞-基德尔斯;Kerry Kittles;6;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;90
1074;亚当-基费;Adam Keefe;6;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;85
1075;科里-基斯伯特;Corey Kispert;6;3;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;88
1076;丹尼尔-吉布森;Daniel Gibson;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;90
1077;安东尼-吉尔;Anthony Gill;6;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;95
1078;科林-吉雷斯皮;Collin Gillespie;6;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;90
1079;韦尼恩-加布里埃尔;Wenyen Gabriel;6;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;88
1080;卢卡-加尔扎;Luka Garza;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;90
1081;丹尼尔-加福德;Daniel Gafford;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;213;113
1082;帕特-加里蒂;Pat Garrity;6;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;208;108
1083;乌斯曼-加鲁巴;Usman Garuba;6;4;5;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;85
1084;凯斯-加伦;Keith Gallon;6;3;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;88
1085;克里斯-加特林;Chris Gatling;6;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;90
1086;弗朗西斯科-加西亚;Francisco Garcia;6;3;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;95
1087;哈里-贾尔斯;Harry Giles III;6;4;5;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;90
1088;凯文-贾姆伯;Kevin Gamble;6;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;210;104
1089;达匡-杰弗里斯;DaQuan Jeffries;6;2;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;85
1090;科里-杰弗森;Cory Jefferson;6;4;5;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;88
1091;奥修斯-杰弗斯;Othyus Jeffers;6;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;90
1092;鲍比-杰克逊;Bobby Jackson;6;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;95
1093;迪米特里厄斯-杰克逊;Demetrius Jackson;6;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;90
1094;贾斯廷-杰克逊;Justin Jackson;6;3;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;88
1095;卢克-杰克逊;Luke Ryan Jackson;6;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;90
1096;皮雷-杰克逊;Pierre Jackson;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;95
1097;以赛亚-杰克逊;Isaiah Jackson;6;5;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;90
1098;约纳斯-杰雷布科;Jonas Jerebko;6;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;208;108
1099;泰-杰罗姆;Ty Jerome;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;203;100
1100;乔治-金;George King;6;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;85
1101;斯塔塞-金;Stacey King;6;5;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;88
1102;亚历山德罗-金蒂莱;Alessandro Gentile;6;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;90
1103;扎科-卡巴卡帕;Zarko Cabarkapa;6;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;95
1104;菲翁杜-卡本盖莱;Mfiondu Kabengele;6;4;5;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;90
1105;布莱恩-卡迪纳尔;Brian Cardinal;6;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;208;113
1106;贾森-卡菲;Jason Caffey;6;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;85
1107;德里克-卡拉科特;Derrick Caracter;6;5;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;88
1108;亚历克斯-卡鲁索;Alex Caruso;6;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;90
1109;胡安-卡洛斯-纳瓦罗;Juan Carlos Navarro;6;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;95
1110;伊斯梅尔-卡马盖特;Ismael Kamagate;6;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;90
1111;罗德尼-卡尼;Rodney Carney;6;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;88
1112;比尔-卡特莱特;Bill CartWright;6;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;208;108
1113;阿萨兰-卡兹米;Arsalan Kazemi;6;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;85
1114;安托万-凯尔;Antoine Carr;6;4;5;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;88
1115;克里斯-凯尔;Chris Carr;6;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;90
1116;小弗农-凯里;Vernon Carey Jr.;6;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;210;104
1117;莱恩-凯利;Ryan Kelly;6;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;206;97
1118;迈克尔-凯奇;Michael Cage;6;5;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;85
1119;沃克-凯斯勒;Walker Kessler;6;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;88
1120;贾马尔-凯因;Jamal Cain;6;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;218;108
1121;埃尔登-坎贝尔;Elden Campbell;6;5;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;90
1122;贝利-霍维尔;Bailey Howell;8;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;95
1123;法昆多-坎帕佐;Facundo Campazzo;6;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;185;82
1124;约翰-康查尔;John Konchar;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;88
1125;丹特-康宁汉姆;Dante Cunningham;6;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;90
1126;贾里德-康宁汉姆;Jared Cunningham;6;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;95
1127;帕特-康诺顿;Pat Connaughton;7;2;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;90
1128;佩特里-考波能;Petteri Koponen;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;85
1129;威利-考利-斯坦;Willie Cauley-Stein;6;5;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;216;108
1130;以赛亚-考辛斯;Isaiah Cousins;6;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;213;113
1131;诺里斯-科尔;Norris Cole;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;85
1132;泰隆-科宾;Tyrone Corbin;6;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;88
1133;富尔坎-科尔克马兹;Furkan Korkmaz;7;2;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;90
1134;阿米尔-科菲;Amir Coffey;7;3;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;95
1135;尼克-科里森;Nick Collison;7;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;90
1136;德韦恩-科林斯;Dwayne Collins;6;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;88
1137;马蒂-科林斯;Mardy Collins;6;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;90
1138;克里斯蒂安-科洛科;Christian Koloko;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;216;108
1139;阿伦-克拉布;Allen Crabbe;6;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;85
1140;维克多-克拉夫;Victor Claver;6;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;88
1141;布兰登-克拉克;Brandon Clarke;7;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;90
1142;厄尔-克拉克;Earl Clark;6;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;95
1143;加里-克拉克;Gary Clark;6;3;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;90
1144;伊安-克拉克;Ian Clark;6;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;88
1145;尼古拉斯-克拉克斯顿;Nicolas Claxton;7;4;5;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;90
1146;卢-哈德森;Lou Hudson;8;3;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;95
1147;斯皮迪-克拉克斯顿;Speedy Claxton;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;90
1148;乔-克莱恩;Joe Kleine;6;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;88
1149;乔丹-克劳福德;Jordan Crawford;6;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;90
1150;托里-克雷格;Torrey Craig;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;95
1151;维特-克雷伊奇;Vit Krejci;6;3;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;203;100
1152;利纳斯-克雷扎;Linas Kleiza;6;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;206;108
1153;马汀-克里夫斯;Mateen Cleaves;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;198;95
1154;马基斯-克里斯;Marquese Chriss;6;4;5;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;208;102
1155;李慕豪;LiMuhao;7;5;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;213;107
1156;马克斯-克里斯蒂;Max Christie;7;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;85
1157;塞马尔-克里斯顿;Semaj Christon;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;88
1158;拉基姆-克里斯玛斯;Rakeem Christmas;6;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;218;108
1159;乔-克里斯平;Joe Crispin;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;183;82
1160;约什-克里斯托弗;Josh Christopher;6;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;206;99
1161;加瓦利斯-克里坦顿;Javaris Crittenton;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;201;102
1162;约翰-克罗蒂;John Crotty;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;203;98
1163;阿诺达斯-库尔博卡;Arnoldas Kulboka;6;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;198;93
1164;科斯塔-库佛斯;Kosta Koufos;6;5;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;175;77
1165;托尼-库科奇;Toni Kukoč;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;180;77
1166;戴奎恩-库克;Daequan Cook;6;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;208;104
1167;奎因-库克;Quinn Cook;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;193;90
1168;谢里夫-库珀;Sharife Cooper;6;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;198;100
1169;奥格年-库兹米奇;Ognjen Kuzmic;6;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;213;108
1170;内米亚斯-克塔;Neemias Queta;6;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;206;100
1171;特雷弗林-奎因;Trevelin Queen;6;2;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;88
1172;费伦-昆都;Feron Hunt;6;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;90
1173;路易斯-拉贝里;Louis Labeyrie;6;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;95
1174;弗拉迪米尔-拉德马诺维奇;Vladimir Radmanovic;6;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;90
1175;里夫-拉弗伦茨;Raef LaFrentz;6;4;5;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;88
1176;肖恩-拉金;Shane Larkin;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;90
1177;杰克-拉拉维亚;Jake LaRavia;6;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;203;98
1178;布兰登-拉什;Brandon Rush;6;2;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;208;107
1179;西奥-拉特利夫;Theo Ratliff;6;4;5;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;206;102
1180;加尼-拉沃尔;Gani Lawal;6;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;213;113
1181;鲍比-布朗;Bobby Brown;6;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;193;88
1182;亚历克斯-莱恩;Alex Len;7;5;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;193;90
1183;特雷-莱尔斯;Trey Lyles;7;4;5;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;95
1184;格伦-莱斯二世;Glen Rice Jr.;6;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;90
1185;特拉维斯-莱斯利;Travis Leslie;6;2;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;93
1186;原帅;Yuan Shuai;7;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;95
1187;坎比-拉塞尔;Campy Russell;7;2;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;90
1188;朱利安-莱特;Julian Wright;6;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;203;95
1189;克里斯汀-莱特纳;Christian Laettner;6;4;5;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;203;97
1190;德朗-赖特;Delon Wright;6;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;203;95
1191;麦金利-赖特四世;McKinley Wright IV;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;203;90
1192;乔克-兰代尔;Jock Landale;6;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;203;95
1193;卡尔-兰德里;Carl Landry;6;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;203;97
