No;name;nameBirth;positionFirst;positionSecond;potential;skillPass;skillShotInterior;skillShotExterior;skillShotFree;skillPhysique;skillBlock;skillRebound;skillSteal;tendencyIn;tendencyEx;tendencyFr;ATT;DEF;Ranks;age;yearsLeague;team;teamID;yearsContract;salary;stateInjury;draft;image;info;allStars;allStarsMvps;allTeam1;allTeam2;allTeam3;best3ptsers;bestBlockers;bestPassers;bestRebounders;bestRookie;bestScorers;bestStealers;defTeam1;defTeam2;defTeam3;dpoy;fmvps;mvps;rings;sixmans
224;DJ-姆本加;D.J. Mbenga;5;0;6;51;70;50;61;76;69;72;55;70;50;61;57;70;64;0;1;小牛;16;1;6316018;0;200400;1340;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
225;约什-鲍威尔;Josh Powell;4;5;6;52;79;64;68;78;55;71;55;63;60;64;63;65;64;25;0;小牛;16;1;6338775;0;200500;845;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
226;劳尔-马绍尔;Rawle Marshall;2;3;7;61;72;69;76;71;57;56;51;63;63;64;65;55;61;0;0;小牛;16;1;6159409;0;200500;5001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
227;达雷尔-阿姆斯特朗;Darrell Armstrong;1;0;7;61;68;70;66;70;52;51;57;62;66;62;64;54;59;37;10;小牛;16;1;7374982;0;199500;343;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
228;特雷西-麦克格雷迪;Tracy McGrady;3;2;10;77;87;81;90;89;75;77;74;87;85;92;90;83;87;26;8;火箭;17;3;15659609;0;199709;55;0;5;0;2;2;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
229;姚明;Yao Ming;5;0;10;66;92;61;82;86;88;91;60;91;60;80;81;90;86;25;3;火箭;17;4;19897254;0;200201;80;0;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
230;朱万-霍华德;Juwan Howard;4;3;7;66;76;59;82;83;76;79;65;72;57;75;71;80;75;32;11;火箭;17;2;10601417;0;199405;513;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
231;拉夫-阿尔斯通;Rafer Alston;1;0;7;81;70;79;71;77;60;60;72;70;75;71;78;68;74;29;7;火箭;17;2;14573197;0;199839;168;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
232;斯特罗迈尔-斯威夫特;Stromile Swift;4;3;7;61;77;61;73;82;71;75;64;72;60;70;68;76;72;26;5;火箭;17;2;12683716;0;200002;685;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
233;卢瑟-海德;Luther Head;2;1;7;68;71;74;75;78;63;64;70;68;73;71;71;70;71;23;0;火箭;17;2;11295117;0;200524;1024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
234;大卫-韦斯利;David Wesley;1;0;7;74;71;76;79;72;60;60;68;69;76;71;77;65;71;35;12;火箭;17;2;11848210;0;199300;715;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
235;查克-海耶斯;Chuck Hayes;5;4;7;64;74;60;65;78;71;76;65;69;55;63;66;75;71;22;0;火箭;17;3;16088614;0;200500;1032;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
236;迪肯贝-穆托姆博;Dikembe Mutombo;5;0;8;59;75;52;63;77;84;78;60;69;53;64;62;80;71;39;14;火箭;17;3;16535529;0;199104;135;0;8;0;0;1;2;0;2;0;2;0;0;0;3;3;0;4;0;0;0;0
237;琼-巴里;Jon Barry;2;0;7;65;68;77;74;74;63;61;65;64;66;64;68;65;67;36;13;火箭;17;1;4399115;0;199221;1694;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
238;郎尼-巴克斯特;Lonny Baxter;4;3;6;57;74;61;68;77;67;71;62;67;61;62;63;70;67;26;3;火箭;17;1;5826428;0;200244;1693;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
239;穆奇-诺里斯;Moochie Norris;1;2;5;62;68;70;61;74;61;63;64;63;64;62;63;65;64;32;9;火箭;17;1;5324445;0;199633;2062;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
240;约翰-卢卡斯;John Lucas III;1;0;6;64;65;69;70;72;56;61;65;63;66;64;65;63;64;23;0;火箭;17;1;6245669;0;200500;3034;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
241;莱恩-鲍文;Ryan Bowen;3;0;5;58;66;68;66;72;63;65;64;62;60;61;60;65;64;30;7;火箭;17;2;12499784;0;199855;846;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
242;里克-布朗森;Rick Brunson;1;2;6;66;62;73;64;70;56;60;64;62;66;62;65;61;63;33;8;火箭;17;1;5147297;0;199700;5001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
243;保罗-加索尔;Pau Gasol;4;5;9;77;88;66;83;88;85;88;68;88;65;82;83;89;86;25;4;灰熊;18;2;16076850;0;200103;114;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
244;肖恩-巴蒂尔;Shane Battier;3;4;7;70;76;82;78;84;76;74;80;75;71;72;77;82;80;27;4;灰熊;18;3;16410835;0;200106;181;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
245;迈克-米勒;Mike Miller;3;2;7;70;74;87;82;78;64;66;72;72;81;77;80;71;77;25;5;灰熊;18;1;6128786;0;200005;279;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
246;达蒙-斯塔德迈尔;Damon Stoudamire;1;0;6;79;68;76;74;77;60;63;68;68;74;72;77;68;73;32;10;灰熊;18;1;4290565;0;199507;678;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
247;查基-阿特金斯;Chucky Atkins;1;2;7;74;72;77;66;78;60;62;70;72;77;69;75;69;72;31;6;灰熊;18;1;5096944;0;199900;769;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
248;埃迪-琼斯;Eddie Jones;2;3;7;68;75;79;72;77;64;65;71;74;72;71;73;70;72;34;11;灰熊;18;1;7734918;0;199410;655;0;3;0;0;0;1;0;0;0;0;0;0;1;0;3;0;0;0;0;0;0
249;鲍比-杰克逊;Bobby Jackson;1;2;7;68;67;81;71;77;60;62;67;70;78;71;74;67;71;32;8;灰熊;18;1;4216007;0;199723;1092;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
250;洛伦岑-怀特;Lorenzen Wright;4;5;6;61;80;54;66;78;71;76;54;72;60;65;65;72;69;30;9;灰熊;18;1;7749103;0;199607;1060;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
251;哈基姆-瓦里克;Hakim Warrick;4;0;6;61;80;57;73;76;68;72;55;74;60;68;68;69;68;23;0;灰熊;18;1;6610226;0;200519;1509;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
252;杰克-查卡利迪斯;Jake Tsakalidis;5;0;7;56;76;57;62;79;73;76;50;68;58;62;62;73;68;26;5;灰熊;18;1;6658067;0;200025;906;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
253;邓台-琼斯;Dahntay Jones;2;3;6;55;66;68;61;78;68;72;75;67;64;64;60;76;67;25;2;灰熊;18;1;7660655;0;200320;1412;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
254;布莱恩-卡迪纳尔;Brian Cardinal;4;3;6;61;74;62;67;75;66;62;55;64;62;62;64;64;64;28;5;灰熊;18;1;7713901;0;200044;1105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
255;劳伦斯-罗伯茨;Lawrence Roberts;4;5;6;60;62;64;69;69;62;66;58;62;60;62;61;63;62;23;0;灰熊;18;1;4033331;0;200500;2807;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
256;安东尼奥-伯克斯;Antonio Burks;1;0;6;60;62;64;69;74;58;59;54;63;64;61;61;58;60;25;1;灰熊;18;1;5755092;0;200400;864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
257;安东尼-罗伯森;Anthony Roberson;1;0;6;61;67;66;70;70;51;55;59;62;65;60;63;56;60;22;0;灰熊;18;1;6185429;0;200500;3032;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
258;克里斯-保罗;Chris Paul;1;0;10;87;76;73;82;82;59;66;85;76;76;78;84;78;81;20;0;黄蜂;19;4;21647903;0;200504;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
259;大卫-韦斯特;David West;4;5;8;66;84;67;85;83;72;81;64;83;65;85;79;79;79;25;2;黄蜂;19;2;14570313;0;200318;315;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
260;PJ-布朗;P.J. Brown;5;0;7;63;75;57;78;81;74;83;59;74;55;72;69;79;74;36;13;黄蜂;19;2;10115289;0;199229;879;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0
261;克里斯-安德森;Chris Andersen;5;4;6;59;77;59;64;79;76;75;54;72;62;63;66;75;71;27;4;黄蜂;19;1;7671648;0;200100;795;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
262;戴斯蒙德-梅森;Desmond Mason;2;3;7;64;78;67;70;81;67;66;72;79;65;70;69;73;71;28;5;黄蜂;19;2;12080614;0;200017;1304;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
263;拉素尔-巴特勒;Rasual Butler;3;2;6;62;72;74;69;80;65;64;71;70;71;68;68;71;70;26;3;黄蜂;19;1;5958477;0;200253;1697;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
264;JR-史密斯;J.R. Smith;2;3;7;66;72;81;70;82;62;61;67;71;75;65;72;69;70;20;1;黄蜂;19;1;6013888;0;200418;296;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
265;斯皮迪-克拉克斯顿;Speedy Claxton;1;0;7;74;73;66;77;77;56;60;68;70;68;75;73;66;70;27;5;黄蜂;19;2;11997285;0;200020;1147;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
266;阿隆-威廉姆斯;Aaron Williams;5;4;5;53;71;55;69;82;69;74;58;68;60;65;62;74;68;34;12;黄蜂;19;1;5635920;0;199300;2879;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
267;柯克-施耐德;Kirk Snyder;2;3;6;69;71;74;71;76;63;62;67;68;65;65;69;67;68;22;1;黄蜂;19;1;54622243;0;200416;2782;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
268;林顿-约翰逊三世;Linton Johnson;3;4;6;56;70;72;65;76;66;63;71;66;64;63;63;69;67;25;2;黄蜂;19;1;6692432;0;200300;1619;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
269;马克-杰克逊;Marc Jackson;5;0;6;54;72;50;63;81;67;75;59;72;58;63;61;73;67;30;8;黄蜂;19;2;10526895;0;199738;530;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
270;马库斯-费泽尔;Marcus Fizer;4;0;7;54;70;67;62;72;68;72;64;69;63;62;62;70;66;27;5;黄蜂;19;1;500000;0;200004;463;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
271;布兰登-巴斯;Brandon Bass;4;5;7;57;70;55;72;77;69;69;57;70;54;68;62;69;66;20;0;黄蜂;19;1;5670880;0;200533;832;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
272;阿维达斯-马西雅斯卡斯;Arvydas Macijauskas;2;0;5;68;64;74;61;72;65;60;62;63;63;62;64;64;64;25;0;黄蜂;19;1;5181638;0;200500;5001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
273;杰克逊-瓦尔曼;Jackson Vroman;4;5;5;55;69;54;52;78;66;68;55;62;58;63;56;68;62;24;1;黄蜂;19;1;5933437;0;200431;2784;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
274;马齐-兰佩;Maciej Lampe;4;5;5;52;62;60;62;72;57;69;66;62;60;62;57;65;61;20;2;黄蜂;19;1;500000;0;200330;1953;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
275;蒂姆-邓肯;Tim Duncan;4;5;11;76;91;62;82;93;93;92;71;91;65;83;83;96;90;29;8;马刺;20;4;19253609;0;199701;7;0;7;1;8;0;0;0;0;0;0;0;0;0;6;2;0;0;3;2;3;0
276;马努-吉诺比利;Manu Ginóbili;2;1;9;81;81;85;87;84;65;66;79;83;81;80;87;77;82;28;6;马刺;20;2;12025221;0;199957;113;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
277;托尼-帕克;Tony Parker;1;2;9;82;89;74;83;85;64;65;73;88;74;81;86;74;81;23;4;马刺;20;3;14629797;0;200128;137;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
278;布鲁斯-鲍文;Bruce Bowen;3;2;7;67;68;83;77;84;71;66;90;68;69;63;72;81;77;34;9;马刺;20;1;4280518;0;199600;376;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;0;0;0;0;2;0
279;迈克尔-芬利;Michael Finley;2;3;7;67;76;83;82;80;66;70;74;74;80;78;78;75;77;32;10;马刺;20;2;11671858;0;199521;213;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
280;布伦特-巴里;Brent Barry;2;3;7;73;69;84;80;77;66;65;70;69;74;71;77;70;74;34;10;马刺;20;1;7814793;0;199515;368;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
281;罗伯特-霍里;Robert Horry;4;3;8;64;68;80;76;76;73;72;72;66;70;68;71;75;73;35;13;马刺;20;2;12487983;0;199211;3121;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0
282;尼克-范-埃克塞尔;Nick Van Exel;1;2;7;74;69;81;79;75;58;61;66;68;74;69;77;65;71;34;12;马刺;20;1;4038582;0;199337;455;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
283;拉苏-内斯特洛维奇;Rasho Nesterović;5;0;6;63;78;56;70;78;79;77;50;70;54;65;66;76;71;29;7;马刺;20;1;7601298;0;199817;1354;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
284;纳兹尔-莫罕默德;Nazr Mohammed;5;0;6;55;77;55;60;79;76;80;51;71;50;60;61;76;69;28;7;马刺;20;1;7191097;0;199829;1326;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
285;本诺-尤德里;Beno Udrih;1;2;6;73;69;74;68;73;58;61;69;67;66;65;70;66;68;23;1;马刺;20;1;4607331;0;200428;1599;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
286;肖恩-马克斯;Sean Marks;4;5;6;62;70;58;76;73;68;72;60;65;52;67;64;69;66;30;7;马刺;20;1;7627194;0;199844;1258;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
287;马尔文-桑德斯;Melvin Sanders;2;3;5;57;71;66;74;64;62;68;62;62;63;62;62;62;62;24;0;马刺;20;1;4520367;0;200500;5001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
288;法布里希奥-奥博托;Fabricio Oberto;4;5;6;57;76;55;67;69;62;66;51;62;60;61;61;61;61;30;0;马刺;20;1;6802622;0;200500;800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
289;卡梅隆-安东尼;Carmelo Anthony;3;4;10;73;91;79;86;93;70;77;72;92;80;89;88;82;86;21;2;掘金;21;2;18521522;0;200303;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
290;马库斯-坎比;Marcus Camby;5;0;8;62;80;54;61;84;92;91;62;80;50;61;66;91;79;31;9;掘金;21;4;18026380;0;199602;246;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
291;安德烈-米勒;Andre Miller;1;0;7;86;82;64;78;84;60;63;79;79;65;78;80;75;78;29;6;掘金;21;3;16932425;0;199908;278;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
292;肯扬-马丁;Kenyon Martin;4;5;8;63;82;60;75;87;74;79;65;78;60;72;71;80;76;28;5;掘金;21;3;16267913;0;200001;268;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
293;鲁本-帕特森;Ruben Patterson;2;3;7;68;84;65;69;82;67;69;73;83;60;64;70;75;72;30;7;掘金;21;2;11297383;0;199831;2070;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
294;厄尔-沃特森;Earl Watson;1;2;7;70;68;79;77;81;59;67;67;68;74;64;74;70;72;25;4;掘金;21;2;11638823;0;200140;1561;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
295;厄尔-博伊金斯;Earl Boykins;1;0;7;74;73;72;76;79;55;61;64;77;70;77;76;65;71;29;6;掘金;21;2;10860284;0;199900;405;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
296;内内-希拉里奥;Nenê Hilário;4;5;7;64;77;60;71;78;71;70;62;71;57;67;67;72;70;23;3;掘金;21;1;500000;0;200207;327;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
297;雷吉-埃文斯;Reggie Evans;4;5;6;59;76;50;56;84;70;79;64;66;62;69;61;77;70;25;3;掘金;21;2;11980104;0;200200;781;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
298;埃杜阿多-纳胡拉;Eduardo Najera;4;3;6;55;73;65;69;78;72;76;65;66;60;65;64;75;70;29;5;掘金;21;2;12198823;0;200038;2055;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
299;格雷格-巴克纳;Greg Buckner;2;0;7;65;70;65;79;78;60;69;59;67;71;62;67;66;67;29;7;掘金;21;1;6713249;0;199853;1692;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
300;弗朗西斯科-埃尔森;Francisco Elson;5;0;6;51;69;50;71;75;62;72;52;65;58;63;59;66;63;29;6;掘金;21;1;6256840;0;199941;775;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
301;利纳斯-克雷扎;Linas Kleiza;3;0;5;59;65;65;65;78;59;60;54;64;61;64;60;61;62;20;0;掘金;21;1;7763345;0;200527;1152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
302;德马尔-约翰逊;DerMarr Johnson;2;0;6;57;70;59;61;73;65;65;59;67;68;62;59;64;61;25;5;掘金;21;1;53244704;0;200006;1611;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
303;霍华德-埃斯利;Howard Eisley;1;2;6;61;70;68;72;70;53;50;54;65;69;64;66;53;60;33;11;掘金;21;1;7597106;0;199430;2897;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
304;朱利叶斯-霍吉;Julius Hodge;1;2;6;51;60;62;70;65;50;50;54;61;61;62;56;50;54;22;0;掘金;21;1;6340409;0;200520;1872;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
305;凯文-加内特;Kevin Garnett;4;5;10;77;90;65;91;93;85;91;79;86;68;90;86;94;90;29;10;森林狼;22;4;18731060;0;199505;39;0;8;1;3;3;1;0;0;0;2;0;0;0;6;0;0;0;0;1;0;0
306;里基-戴维斯;Ricky Davis;3;2;8;76;80;72;83;85;66;70;71;82;74;82;81;75;79;26;7;森林狼;22;2;11439449;0;199821;431;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
307;马克-布朗特;Mark Blount;5;0;6;61;83;50;77;84;72;76;54;74;60;70;70;76;73;30;8;森林狼;22;2;10487830;0;199755;891;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
308;马库斯-班克斯;Marcus Banks;1;0;7;75;76;70;73;78;60;63;68;75;71;76;76;68;72;24;2;森林狼;22;1;5577262;0;200313;836;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
309;马科-贾里奇;Marko Jaric;1;3;6;75;73;70;70;79;64;66;66;72;68;69;73;69;71;27;5;森林狼;22;1;4255888;0;200030;1886;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
310;特伦顿-哈塞尔;Trenton Hassell;2;3;7;62;76;68;77;82;67;66;73;70;66;74;69;74;71;26;4;森林狼;22;1;5521377;0;200130;1831;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
311;埃迪-格里芬;Eddie Griffin;4;5;6;56;70;60;65;82;84;75;64;69;60;63;62;81;71;23;4;森林狼;22;1;7301287;0;200107;1814;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
312;特洛伊-哈德森;Troy Hudson;1;0;6;71;68;73;69;76;62;61;68;69;72;67;71;67;69;29;8;森林狼;22;1;7518675;0;199700;2901;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
313;迈克尔-奥洛沃坎迪;Michael Olowokandi;5;0;6;58;75;50;62;80;73;75;54;68;50;60;60;74;68;30;7;森林狼;22;2;12549311;0;199801;816;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
314;贾斯汀-里德;Justin Reed;3;0;5;59;67;63;66;77;70;69;69;67;62;66;62;72;68;23;1;森林狼;22;2;12876485;0;200440;1213;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
315;拉沙德-麦坎茨;Rashad McCants;2;0;6;63;76;67;70;77;63;62;66;73;65;69;67;67;67;21;0;森林狼;22;1;4053558;0;200514;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
316;布雷西-怀特;Bracey Wright;2;3;6;57;70;68;68;82;58;63;69;69;64;67;63;69;66;21;0;森林狼;22;1;500000;0;200547;1862;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
317;里奇-弗拉姆;Richie Frahm;3;2;5;62;64;74;66;72;64;62;66;63;66;61;63;65;65;28;2;森林狼;22;1;6433542;0;200300;2900;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
318;安东尼-卡特;Anthony Carter;1;0;6;67;62;69;65;75;60;62;63;64;65;64;64;64;64;30;6;森林狼;22;1;4648089;0;199900;2894;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
319;罗纳德-杜普里;Ronald Dupree;3;2;5;61;63;60;66;73;63;61;66;62;60;63;59;65;63;24;2;森林狼;22;1;5591641;0;200300;2847;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
320;马克-马德森;Mark Madsen;5;4;6;59;61;60;64;77;68;65;52;62;60;63;59;67;63;29;5;森林狼;22;1;7325723;0;200029;1249;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
321;扎克-兰多夫;Zach Randolph;4;5;8;67;88;70;82;85;69;83;62;84;69;80;81;78;79;24;4;开拓者;23;3;16414796;0;200119;120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
322;达柳斯-迈尔斯;Darius Miles;3;4;7;62;72;65;70;82;72;72;70;75;66;72;67;76;73;24;5;开拓者;23;1;4753385;0;200003;1273;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
323;胡安-迪克森;Juan Dixon;2;1;7;67;78;71;82;80;65;64;69;75;72;78;74;71;73;27;3;开拓者;23;2;11481901;0;200217;1775;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
324;西奥-拉特利夫;Theo Ratliff;4;5;7;54;76;58;67;81;77;79;66;72;57;65;63;79;72;32;10;开拓者;23;1;6239299;0;199518;1179;0;1;0;0;0;0;0;3;0;0;0;0;0;0;2;0;0;0;0;0;0
325;史蒂夫-布雷克;Steve Blake;2;1;7;75;69;79;78;78;62;62;72;69;71;70;75;70;72;25;2;开拓者;23;2;11649297;0;200338;893;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
326;乔尔-普尔兹比拉;Joel Przybilla;5;0;6;60;73;52;64;77;85;80;57;74;50;68;63;80;72;26;5;开拓者;23;2;12365330;0;200009;652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
327;塞巴斯蒂安-特尔菲尔;Sebastian Telfair;1;2;7;73;72;69;75;77;59;63;68;70;72;73;74;67;71;20;1;开拓者;23;2;11407848;0;200413;1490;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
328;特拉维斯-奥特洛;Travis Outlaw;3;4;7;62;71;75;70;76;68;72;66;70;68;64;68;71;70;21;2;开拓者;23;1;4589705;0;200323;822;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
329;马泰尔-韦伯斯特;Martell Webster;2;3;6;63;70;73;76;78;63;64;70;69;72;71;70;70;70;19;0;开拓者;23;1;5344049;0;200506;2196;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
330;贾瑞特-杰克;Jarrett Jack;1;0;7;71;72;65;74;78;64;61;68;72;66;74;71;68;70;22;0;开拓者;23;1;7956762;0;200522;239;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
331;沃什-莱纳德;Voshon Lenard;2;0;7;65;66;82;74;75;63;61;62;67;75;64;71;64;68;32;11;开拓者;23;1;5230704;0;199446;2881;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
332;维克多-卡亚帕;Viktor Khryapa;3;4;6;58;66;75;70;72;65;73;66;66;69;65;65;69;68;23;1;开拓者;23;1;6160127;0;200422;1914;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
333;瑟盖-蒙尼亚;Sergei Monia;3;0;5;64;65;67;70;73;62;60;65;64;63;62;63;64;65;22;1;开拓者;23;1;4783300;0;200423;2783;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
334;查尔斯-史密斯;Charles Cornelius Smith;2;0;6;58;64;61;69;75;62;62;68;64;66;61;60;67;63;30;8;开拓者;23;1;5032100;0;199726;2125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
335;河升镇;Ha Seung-Jin;5;0;6;51;70;45;62;77;64;65;55;62;56;62;55;66;61;20;1;开拓者;23;1;4540359;0;200446;496;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
