No;name;nameBirth;positionFirst;positionSecond;potential;skillPass;skillShotInterior;skillShotExterior;skillShotFree;skillPhysique;skillBlock;skillRebound;skillSteal;tendencyIn;tendencyEx;tendencyFr;ATT;DEF;Ranks;age;yearsLeague;team;teamID;yearsContract;salary;draft;image;info;allStars;allStarsMvps;allTeam1;allTeam2;allTeam3;best3ptsers;bestBlockers;bestPassers;bestRebounders;bestRookie;bestScorers;bestStealers;defTeam1;defTeam2;defTeam3;dpoy;fmvps;mvps;rings;sixmans
240;灰熊6;灰熊6;3;0;6;60;60;60;60;60;60;60;60;60;62;51;56;57;57;26;5;灰熊;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
241;灰熊7;灰熊7;4;0;6;60;60;60;60;60;60;60;60;60;61;52;57;57;57;26;5;灰熊;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
242;灰熊8;灰熊8;4;0;6;60;60;60;60;60;60;60;60;60;61;52;57;57;57;26;5;灰熊;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
243;灰熊9;灰熊9;5;0;6;60;60;60;60;60;60;60;60;60;60;54;57;57;57;26;5;灰熊;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
244;灰熊10;灰熊10;5;0;6;60;60;60;60;60;60;60;60;60;60;54;57;57;57;26;5;灰熊;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
245;灰熊11;灰熊11;1;0;6;60;60;60;60;60;60;60;60;60;64;49;56;57;57;26;5;灰熊;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
246;灰熊12;灰熊12;2;0;6;60;60;60;60;60;60;60;60;60;63;50;56;57;56;26;5;灰熊;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
247;灰熊13;灰熊13;3;0;6;60;60;60;60;60;60;60;60;60;62;51;56;57;57;26;5;灰熊;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
248;灰熊14;灰熊14;4;0;6;60;60;60;60;60;60;60;60;60;61;52;57;57;57;26;5;灰熊;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
249;灰熊15;灰熊15;5;0;6;60;60;60;60;60;60;60;60;60;60;54;57;57;57;26;5;灰熊;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
250;鹈鹕1;鹈鹕1;1;0;6;60;60;60;60;60;60;60;60;60;64;49;56;57;57;26;5;鹈鹕;19;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
251;鹈鹕2;鹈鹕2;1;0;6;60;60;60;60;60;60;60;60;60;64;49;56;57;57;26;5;鹈鹕;19;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
252;鹈鹕3;鹈鹕3;2;0;6;60;60;60;60;60;60;60;60;60;63;50;56;57;56;26;5;鹈鹕;19;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
253;鹈鹕4;鹈鹕4;2;0;6;60;60;60;60;60;60;60;60;60;63;50;56;57;56;26;5;鹈鹕;19;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
254;鹈鹕5;鹈鹕5;3;0;6;60;60;60;60;60;60;60;60;60;62;51;56;57;57;26;5;鹈鹕;19;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
255;鹈鹕6;鹈鹕6;3;0;6;60;60;60;60;60;60;60;60;60;62;51;56;57;57;26;5;鹈鹕;19;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
256;鹈鹕7;鹈鹕7;4;0;6;60;60;60;60;60;60;60;60;60;61;52;57;57;57;26;5;鹈鹕;19;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
257;鹈鹕8;鹈鹕8;4;0;6;60;60;60;60;60;60;60;60;60;61;52;57;57;57;26;5;鹈鹕;19;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
258;鹈鹕9;鹈鹕9;5;0;6;60;60;60;60;60;60;60;60;60;60;54;57;57;57;26;5;鹈鹕;19;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
259;鹈鹕10;鹈鹕10;5;0;6;60;60;60;60;60;60;60;60;60;60;54;57;57;57;26;5;鹈鹕;19;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
260;鹈鹕11;鹈鹕11;1;0;6;60;60;60;60;60;60;60;60;60;64;49;56;57;57;26;5;鹈鹕;19;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
261;鹈鹕12;鹈鹕12;2;0;6;60;60;60;60;60;60;60;60;60;63;50;56;57;56;26;5;鹈鹕;19;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
262;鹈鹕13;鹈鹕13;3;0;6;60;60;60;60;60;60;60;60;60;62;51;56;57;57;26;5;鹈鹕;19;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
263;鹈鹕14;鹈鹕14;4;0;6;60;60;60;60;60;60;60;60;60;61;52;57;57;57;26;5;鹈鹕;19;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
264;鹈鹕15;鹈鹕15;5;0;6;60;60;60;60;60;60;60;60;60;60;54;57;57;57;26;5;鹈鹕;19;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
265;史蒂夫-琼斯;Steve Jones;2;0;8;68;87;80;84;89;63;65;76;78;80;75;81;76;79;29;4;马刺;20;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
266;里奇-琼斯;Rich Jones;3;4;8;63;85;83;85;90;70;78;70;77;81;76;80;80;81;25;2;马刺;20;2;0;196958;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
267;唐尼-弗里曼;Donnie Freeman;2;1;9;76;90;78;86;85;67;65;77;81;78;80;84;77;81;27;4;马刺;20;1;0;196629;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
268;西米-希尔;Simmie Hill;3;0;7;60;66;64;77;73;69;65;56;64;69;68;65;66;66;25;2;马刺;20;1;0;196916;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
269;乔-汉密尔顿;Joe Hamilton;1;0;7;78;59;67;77;71;52;67;75;63;73;67;68;72;70;23;1;马刺;20;2;0;1970152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
270;古-肯尼迪;Goo Kennedy;3;4;7;75;69;61;79;76;59;61;74;69;63;70;67;71;70;22;0;马刺;20;2;0;1971139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
271;约翰-比斯利;John Beasley;4;5;8;66;81;64;75;79;78;70;63;77;68;76;76;78;77;27;4;马刺;20;1;0;196645;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
272;乔治-约翰逊;George Johnson;5;0;6;66;65;59;64;68;61;74;49;69;58;61;63;63;63;24;1;马刺;20;1;0;197009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
273;乔治-皮尔斯;George Peeples;5;0;6;68;66;48;58;65;68;66;60;70;53;60;64;61;62;28;4;马刺;20;2;0;196635;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
274;科林斯-琼斯;Collis Jones;3;4;6;63;66;60;67;67;68;71;61;65;61;66;66;62;65;22;0;马刺;20;2;0;197117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
275;莱恩-查普尔;Len Chappell;4;5;8;71;75;56;76;74;68;76;68;74;58;67;73;71;72;31;8;马刺;20;1;0;196205;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
276;里奇-涅曼;Rich Niemann;5;0;6;59;74;60;55;74;65;71;54;76;59;56;67;63;65;25;3;马刺;20;1;0;196842;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
277;杰夫-康顿;Jeff Congdon;1;0;6;68;63;61;76;72;57;56;67;64;60;71;61;66;65;28;4;马刺;20;1;0;196632;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
278;吉恩-菲利普斯;Gene Phillips;2;0;6;76;69;58;60;67;56;58;73;66;64;61;63;64;63;23;0;马刺;20;2;0;1671119;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
279;罗恩-桑福德;Ron Sanford;3;4;6;67;69;65;69;80;74;72;53;73;63;68;72;68;70;25;0;马刺;20;1;0;1970212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
280;拉尔夫-桑普森;Ralph Simpson;2;3;8;63;88;85;87;85;53;63;75;85;84;84;83;71;78;22;1;掘金;21;5;0;197211;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
281;朱利叶斯-凯伊;Julius Keye;4;5;8;55;84;58;60;91;90;94;59;77;59;54;64;92;78;25;2;掘金;21;3;0;1968102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
282;达夫-罗比斯;Dave Robisch;5;4;7;53;86;57;83;88;70;85;62;74;58;76;72;81;77;22;0;掘金;21;3;0;197144;2302;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
283;拜伦-贝克;Byron Beck;4;3;7;57;87;55;54;88;73;83;65;74;57;49;62;82;72;27;4;掘金;21;3;0;196715;1573;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
284;拉里-布朗;Larry Brown;1;0;9;84;78;70;80;85;60;63;73;77;73;73;81;73;77;31;4;掘金;21;1;0;196356;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
285;阿特-贝克;Art Becker;4;3;8;62;72;68;72;71;77;67;67;73;71;66;71;69;70;30;4;掘金;21;1;0;196424;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
286;阿尔-史密斯;Al Smith;1;0;7;84;71;62;72;71;54;63;77;64;70;66;68;74;71;25;0;掘金;21;3;0;1969132;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
287;弗兰克-卡德;Frank Card;3;4;6;74;62;66;67;73;60;65;56;66;69;68;62;67;65;27;3;掘金;21;1;0;196777;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
288;查克-威廉姆斯;Chuck Williams;1;0;8;75;77;63;75;74;59;58;70;70;67;66;72;66;69;25;1;掘金;21;1;0;196876;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
289;朱利安-哈蒙特;Julian Hammond;3;0;6;72;63;54;71;70;60;58;59;61;61;68;59;64;63;28;4;掘金;21;1;0;196682;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
290;马乌-罗伯茨;Marv Roberts;3;4;6;66;66;63;62;67;66;71;61;65;67;65;65;63;65;22;0;掘金;21;2;0;197145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
291;德怀特-沃勒;Dwight Waller;4;3;6;68;65;67;67;60;60;58;58;66;66;63;55;65;61;26;2;掘金;21;1;0;1968131;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
292;史蒂夫-威尔逊;Steve Wilson;2;0;6;67;67;70;66;61;65;54;60;67;69;67;57;66;62;23;1;掘金;21;1;0;1970227;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
293;森林狼1;森林狼1;1;0;6;60;60;60;60;60;60;60;60;60;64;49;56;57;57;26;5;森林狼;21;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
294;森林狼2;森林狼2;1;0;6;60;60;60;60;60;60;60;60;60;64;49;56;57;57;26;5;森林狼;21;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
295;森林狼3;森林狼3;2;0;6;60;60;60;60;60;60;60;60;60;63;50;56;57;56;26;5;森林狼;22;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
296;森林狼4;森林狼4;2;0;6;60;60;60;60;60;60;60;60;60;63;50;56;57;56;26;5;森林狼;22;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
297;森林狼5;森林狼5;3;0;6;60;60;60;60;60;60;60;60;60;62;51;56;57;57;26;5;森林狼;22;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
298;森林狼6;森林狼6;3;0;6;60;60;60;60;60;60;60;60;60;62;51;56;57;57;26;5;森林狼;22;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
299;森林狼7;森林狼7;4;0;6;60;60;60;60;60;60;60;60;60;61;52;57;57;57;26;5;森林狼;22;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
300;森林狼8;森林狼8;4;0;6;60;60;60;60;60;60;60;60;60;61;52;57;57;57;26;5;森林狼;22;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
301;森林狼9;森林狼9;5;0;6;60;60;60;60;60;60;60;60;60;60;54;57;57;57;26;5;森林狼;22;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
302;森林狼10;森林狼10;5;0;6;60;60;60;60;60;60;60;60;60;60;54;57;57;57;26;5;森林狼;22;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
303;森林狼11;森林狼11;1;0;6;60;60;60;60;60;60;60;60;60;64;49;56;57;57;26;5;森林狼;22;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
304;森林狼12;森林狼12;2;0;6;60;60;60;60;60;60;60;60;60;63;50;56;57;56;26;5;森林狼;22;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
305;森林狼13;森林狼13;3;0;6;60;60;60;60;60;60;60;60;60;62;51;56;57;57;26;5;森林狼;22;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
306;森林狼14;森林狼14;4;0;6;60;60;60;60;60;60;60;60;60;61;52;57;57;57;26;5;森林狼;22;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
307;森林狼15;森林狼15;5;0;6;60;60;60;60;60;60;60;60;60;60;54;57;57;57;26;5;森林狼;22;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
310;悉尼-威克斯;Sidney Wicks;4;0;8;64;92;63;85;91;81;88;62;80;63;80;79;87;83;22;0;开拓者;23;4;0;197102;1576;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
311;杰夫-皮特里;Geoff Petrie;2;1;8;67;85;76;90;88;61;63;70;77;77;80;80;73;77;23;1;开拓者;23;3;0;197008;1615;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
312;达勒-施鲁埃特;Dale Schlueter;5;0;7;59;86;55;58;81;72;80;57;72;56;54;65;77;71;26;3;开拓者;23;1;0;196763;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
313;里克-阿德尔曼;Rick Adelman;1;0;6;71;64;63;68;60;57;58;66;60;67;58;65;58;62;25;3;开拓者;23;2;0;196807;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
314;加里-格雷戈尔;Gary Gregor;3;4;6;78;80;61;79;74;72;65;71;66;63;74;74;71;73;26;4;开拓者;23;1;0;196724;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
315;斯坦-麦肯茨;Stan McKenzie;3;2;6;76;74;58;76;67;70;68;66;63;60;70;69;67;69;27;5;开拓者;23;2;0;196694;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
316;威廉-史密夫;William Smith;5;0;6;57;73;50;66;72;67;68;49;64;52;60;59;65;62;22;0;开拓者;23;4;0;197142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
317;拉里-斯蒂尔;Larry Steele;2;3;6;70;62;65;68;64;61;55;64;61;67;59;63;59;61;22;0;开拓者;23;4;0;197137;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
318;查理-耶尔维顿;Charlie Yelverton;2;0;6;69;64;63;69;66;57;56;70;61;66;60;63;61;62;23;0;开拓者;23;4;0;197125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
319;威利-麦卡特;Willie McCarter;2;0;6;70;71;62;70;64;56;57;67;62;65;62;65;59;62;25;2;开拓者;23;1;0;196912;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
320;罗恩-奈特;Ron Knight;3;4;6;75;69;55;79;68;61;71;72;63;58;72;68;68;69;24;1;开拓者;23;1;0;197076;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
321;吉姆-馬什;Jim Marsh;3;0;6;69;68;57;69;61;62;67;68;61;60;62;63;63;64;25;0;开拓者;23;1;0;1968136;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
322;斯宾塞-海伍德;Spencer Haywood;4;5;10;62;92;63;78;93;85;93;67;88;63;72;77;92;85;22;2;超音速;24;4;0;197131;1419;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
323;兰尼-威尔肯斯;Lenny Wilkens;1;0;10;91;88;75;87;89;59;65;86;85;77;83;90;81;86;34;11;超音速;24;2;0;196006;73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
324;迪克-施耐德;Dick Snyder;2;0;7;70;84;70;88;85;64;63;75;72;72;79;77;74;76;27;5;超音速;24;1;0;196614;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
325;扎伊德-阿卜杜勒-阿齐兹;Zaid Abdul-Aziz;5;4;7;60;89;55;63;92;81;88;63;76;56;59;68;89;79;25;3;超音速;24;1;0;196805;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
326;盖-赫德;Gar Heard;4;0;7;68;82;52;62;76;66;76;56;69;54;58;64;70;67;22;1;超音速;24;3;0;197040;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
327;唐-柯基斯;Don Kojis;3;0;8;78;79;66;76;71;72;69;72;70;67;72;75;72;74;33;8;超音速;24;2;0;196113;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
328;李-温菲尔德;Lee Winfield;1;0;6;75;71;55;69;75;49;55;71;64;60;60;66;63;65;24;2;超音速;24;2;0;196932;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
329;吉姆-麦克丹尼尔斯;Jim McDaniels;5;0;7;64;78;50;69;77;68;70;53;69;52;65;65;69;67;23;0;超音速;24;4;0;197123;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
330;皮特-克洛斯;Pete Cross;5;0;6;63;82;54;60;66;69;72;58;64;55;56;63;67;65;23;1;超音速;24;3;0;197023;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
331;巴里-克列门斯;Barry Clemens;3;0;6;65;71;60;74;66;65;70;61;63;62;65;64;64;65;28;6;超音速;24;2;0;196522;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
332;弗莱德-布朗;Fred Brown;2;1;8;74;80;71;84;73;66;63;83;71;72;76;77;74;75;23;0;超音速;24;4;0;197106;2370;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
333;杰克-福特;Jake Ford;1;0;6;72;71;64;70;63;54;60;68;62;67;60;68;60;64;26;1;超音速;24;1;0;196965;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
334;爵士1;爵士1;1;0;6;60;60;60;60;60;60;60;60;60;64;49;56;57;57;26;5;爵士;25;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
335;爵士2;爵士2;1;0;6;60;60;60;60;60;60;60;60;60;64;49;56;57;57;26;5;爵士;25;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
336;爵士3;爵士3;2;0;6;60;60;60;60;60;60;60;60;60;63;50;56;57;56;26;5;爵士;25;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
337;爵士4;爵士4;2;0;6;60;60;60;60;60;60;60;60;60;63;50;56;57;56;26;5;爵士;25;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
338;爵士5;爵士5;3;0;6;60;60;60;60;60;60;60;60;60;62;51;56;57;57;26;5;爵士;25;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
339;爵士6;爵士6;3;0;6;60;60;60;60;60;60;60;60;60;62;51;56;57;57;26;5;爵士;25;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
340;爵士7;爵士7;4;0;6;60;60;60;60;60;60;60;60;60;61;52;57;57;57;26;5;爵士;25;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
341;爵士8;爵士8;4;0;6;60;60;60;60;60;60;60;60;60;61;52;57;57;57;26;5;爵士;25;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
342;爵士9;爵士9;5;0;6;60;60;60;60;60;60;60;60;60;60;54;57;57;57;26;5;爵士;25;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
343;爵士10;爵士10;5;0;6;60;60;60;60;60;60;60;60;60;60;54;57;57;57;26;5;爵士;25;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
344;爵士11;爵士11;1;0;6;60;60;60;60;60;60;60;60;60;64;49;56;57;57;26;5;爵士;25;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
345;爵士12;爵士12;2;0;6;60;60;60;60;60;60;60;60;60;63;50;56;57;56;26;5;爵士;25;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
346;爵士13;爵士13;3;0;6;60;60;60;60;60;60;60;60;60;62;51;56;57;57;26;5;爵士;25;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
347;爵士14;爵士14;4;0;6;60;60;60;60;60;60;60;60;60;61;52;57;57;57;26;5;爵士;25;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
348;爵士15;爵士15;5;0;6;60;60;60;60;60;60;60;60;60;60;54;57;57;57;26;5;爵士;25;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
349;内特-瑟蒙德;Nate Thurmond;5;4;10;61;97;58;83;90;90;92;72;89;58;79;80;95;88;30;8;勇士;26;3;0;196303;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
350;杰夫-穆林斯;Jeff Mullins;2;0;8;78;87;77;90;91;65;75;78;78;77;84;85;82;83;29;7;勇士;26;1;0;196406;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
351;卡兹-拉塞尔;Cazzie Russell;3;0;8;71;92;70;85;93;71;76;70;81;70;80;81;81;82;27;5;勇士;26;2;0;196601;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
352;克莱德-李;Clyde Lee;5;4;8;58;88;57;59;95;76;93;64;80;58;55;67;90;79;27;5;勇士;26;2;0;196603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
353;吉姆-巴奈特;Jim Barnett;2;1;7;77;69;66;71;74;63;64;71;66;68;64;69;69;69;27;5;勇士;26;1;0;196608;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
354;阿隆-威廉姆斯;Ron Williams;1;0;6;78;64;66;76;68;51;66;68;62;69;66;71;63;68;27;3;勇士;26;1;0;196809;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
355;乔-艾利斯;Joe Ellis;3;4;6;66;70;59;76;66;66;65;61;62;61;67;64;63;65;27;5;勇士;26;3;0;196613;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
356;比尔-特纳;Bill Turner;4;3;6;68;80;51;68;76;68;67;62;66;54;63;65;69;67;27;4;勇士;26;2;0;196678;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
357;鲍伯-波特曼;Bob Portman;2;3;6;74;72;62;74;65;56;55;66;63;65;66;68;58;64;24;2;勇士;26;1;0;196907;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
358;尼克-琼斯;Nick Jones;2;1;6;70;69;63;67;64;56;61;72;62;66;59;64;62;63;26;3;勇士;26;1;0;196731;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
359;奥蒂斯-艾利森;Odis Allison;3;0;6;66;67;56;70;61;56;59;62;61;59;62;61;56;59;22;0;勇士;26;4;0;197136;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
360;维克-巴尔图拉姆;Vic Bartolome;5;0;6;58;77;47;70;72;66;69;50;65;50;64;62;65;63;23;1;勇士;26;3;0;197087;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
361;鲍伯-考夫曼;Bob Kauffman;4;3;8;65;95;58;67;92;85;90;73;81;59;63;73;92;83;25;3;勇敢者;27;1;0;196803;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
362;埃尔摩尔-史密斯;Elmore Smith;5;0;9;58;91;58;55;88;93;97;68;82;58;51;68;96;83;22;0;勇敢者;27;4;0;197103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
