﻿No;name;nameBirth;positionFirst;positionSecond;potential;skillPass;skillShotInterior;skillShotExterior;skillShotFree;skillPhysique;skillBlock;skillRebound;skillSteal;tendencyIn;tendencyEx;tendencyFr;ATT;DEF;Ranks;age;yearsLeague;team;teamID;yearsContract;salary;draft;image;info;allStars;allStarsMvps;allTeam1;allTeam2;allTeam3;best3ptsers;bestBlockers;bestPassers;bestRebounders;bestRookie;bestScorers;bestStealers;defTeam1;defTeam2;defTeam3;dpoy;fmvps;mvps;rings;sixmans
227;亚历克-伯克斯;Alec Burks;2;1;7;55;65;80;78;76;51;69;73;68;75;72;69;68;69;33;13;热火;13;1;3303771;201112;398;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
228;约什-克里斯托弗;Josh Christopher;2;1;6;63;72;74;70;76;61;65;67;67;73;66;68;67;68;22;3;热火;13;1;578577;202124;1160;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
229;德鲁-史密斯;Dru Smith;2;1;6;70;65;72;69;72;57;62;72;63;73;56;67;66;66;26;2;热火;13;1;578577;202200;1445;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
230;以赛亚-史蒂文斯;Isaiah Stevens;1;0;6;62;72;72;61;73;71;73;55;69;70;56;65;66;65;24;0;热火;13;1;578577;202400;3242;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
231;克沙德-约翰逊;Keshad Johnson;3;4;6;60;65;64;64;70;67;71;62;67;62;65;61;67;65;23;0;热火;13;2;1446295;202400;3215;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
232;以赛亚-史蒂文斯;Isaiah Stevens;1;0;7;61;57;56;51;58;55;56;63;54;56;49;51;55;53;23;0;热火;13;1;578577;0;5001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
233;弗朗茨-瓦格纳;Franz Wagner;3;4;9;82;88;77;82;88;72;80;81;90;84;81;87;85;87;23;3;魔术;14;5;7007092;202108;1508;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
234;帕布罗-班切罗;Paolo Banchero;4;3;9;75;86;82;86;88;74;80;70;88;84;87;89;82;86;21;2;魔术;14;3;12160800;202201;190;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
235;杰伦-萨格斯;Jalen Suggs;1;2;9;75;79;75;78;85;74;70;86;82;80;76;81;84;82;23;3;魔术;14;6;26531397;202105;658;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
236;温德尔-卡特;Wendell Carter Jr.;5;4;8;60;81;74;78;81;76;85;70;80;70;73;77;83;80;25;6;魔术;14;5;16290096;201807;245;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
237;戈加-比塔泽;Goga Bitadze;5;0;7;64;84;53;68;82;85;88;52;86;64;65;72;84;78;25;5;魔术;14;3;9057971;201918;856;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
238;莫里茨-瓦格纳;Moritz Wagner;5;4;7;64;83;73;68;82;78;79;69;82;68;62;75;81;78;27;6;魔术;14;2;11000000;201825;2176;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
239;肯塔维厄斯-考德威尔-波普;Kentavious Caldwell-Pope;2;3;7;69;72;79;81;83;68;65;81;73;82;75;77;78;77;31;11;魔术;14;3;22757000;201308;541;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
240;乔纳森-艾萨克;Jonathan Isaac;4;5;7;54;74;67;69;80;82;78;83;75;69;67;67;85;76;27;7;魔术;14;5;25000000;201706;349;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
241;安东尼-布莱克;Anthony Black;1;2;8;75;74;71;69;77;68;71;69;74;72;70;74;73;74;20;1;魔术;14;4;7607754;202306;1795;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
242;马克-麦克朗;Mac McClung;2;1;7;67;71;71;69;90;61;67;82;64;73;69;68;79;73;26;3;魔术;14;1;578577;202100;2021;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
243;特里斯坦-达-席尔瓦;Tristan da Silva;3;4;7;61;72;75;72;77;70;70;72;73;75;70;70;74;73;22;0;魔术;14;5;3628440;202418;3148;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
244;科尔-安东尼;Cole Anthony;1;0;7;73;72;76;73;78;60;62;72;75;72;71;75;70;73;24;4;魔术;14;3;12900000;202015;354;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
245;加里-哈里斯;Gary Harris;2;3;7;70;69;76;76;78;56;69;76;69;75;70;73;72;72;30;10;魔术;14;2;7500000;201419;1012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
246;杰特-霍华德;Jett Howard;4;3;6;61;70;71;68;72;70;69;63;73;70;66;68;69;69;20;1;魔术;14;4;5278165;202311;2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
247;凯莱布-休斯坦;Caleb Houstan;3;2;6;67;65;71;75;72;60;65;64;65;71;66;68;64;67;21;2;魔术;14;2;2019699;202232;1583;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
248;科里-约瑟夫;Cory Joseph;1;2;6;73;67;70;71;76;45;65;64;70;72;68;71;63;67;33;13;魔术;14;2;3303771;201129;1620;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
249;特雷弗林-奎因;Trevelin Queen;2;3;6;65;70;72;71;72;51;68;68;63;73;65;68;65;66;24;4;魔术;14;1;578577;202000;1171;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
250;伊桑-汤普森;Ethan Thompson;2;0;6;71;59;61;63;60;50;47;64;55;66;59;60;52;56;25;0;魔术;14;1;578577;0;5001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
251;克里斯-米德尔顿;Khris Middleton;3;4;9;76;82;84;88;80;65;72;70;80;83;86;87;73;81;33;12;奇才;15;2;31666667;201239;276;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
252;比拉尔-库利巴利;Bilal Coulibaly;3;2;8;72;80;71;74;86;73;74;79;79;74;73;76;82;80;20;1;奇才;15;4;6944969;202307;2914;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
253;乔丹-普尔;Jordan Poole;2;1;8;76;81;90;84;82;62;63;72;82;91;80;87;71;80;25;5;奇才;15;3;30151786;201928;651;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
254;马库斯-斯玛特;Marcus Smart;1;2;8;77;72;68;73;82;74;71;82;75;74;67;74;82;78;30;10;奇才;15;2;19960285;201406;300;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0
255;亚历山大-萨尔;Alexandre Sarr;5;4;9;61;75;70;63;83;81;78;71;78;75;66;71;83;77;18;0;奇才;15;5;11245680;202402;2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
256;马尔科姆-布罗格登;Malcolm Brogdon;1;2;8;76;74;78;80;76;65;68;73;77;76;75;80;72;77;32;8;奇才;15;1;22500000;201636;202;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
257;萨迪克-贝;Saddiq Bey;3;4;7;64;71;79;78;79;70;76;73;74;79;72;74;77;77;25;4;奇才;15;3;6333333;202019;377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
258;科里-基斯伯特;Corey Kispert;3;4;7;68;75;81;80;78;67;69;72;74;78;74;77;73;76;25;3;奇才;15;5;11941177;202115;1075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
259;卡尔顿-卡林顿;Carlton Carrington;1;2;8;75;72;75;76;75;63;68;70;72;74;75;77;70;74;18;0;奇才;15;5;4454880;202414;3145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
260;里乔恩-霍姆斯;Richaun Holmes;5;4;7;50;80;55;73;76;73;78;64;73;69;73;68;76;72;31;9;奇才;15;2;12648321;201537;519;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
261;凯肖恩-乔治;Kyshawn George;2;3;7;66;68;73;70;76;67;69;72;71;68;65;68;72;70;20;0;奇才;15;5;2825520;202424;3154;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
262;AJ-约翰逊;AJ Johnson;2;1;7;64;72;69;67;78;65;65;74;70;68;66;66;72;69;19;0;奇才;15;5;2795294;202423;3153;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
263;特里斯坦-武克切维奇;Tristan Vukčević;4;0;6;55;74;60;70;78;68;72;63;74;60;70;66;72;69;24;1;奇才;15;1;578577;202342;2929;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
264;科尔比-琼斯;Colby Jones;2;3;6;71;63;67;68;75;63;61;71;70;71;66;67;68;67;21;1;奇才;15;3;2120693;202334;2859;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
265;JT-索尔;JT Thor;4;5;6;52;70;60;70;76;71;74;60;64;58;63;60;72;66;21;3;奇才;15;1;578577;202137;1501;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
266;安东尼-吉尔;Anthony Gill;4;3;6;66;78;65;70;77;50;62;70;66;65;63;69;63;66;32;4;奇才;15;2;2392183;201600;1077;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
267;贾斯汀-尚帕尼;Justin Champagnie;3;2;6;63;69;75;69;73;56;70;61;64;70;59;67;64;66;23;3;奇才;15;4;2561817;202100;2122;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
268;杰伦-马丁;Jaylen Martin;2;0;6;68;65;71;68;70;60;53;71;61;65;68;66;63;64;20;1;奇才;15;1;578577;202300;3004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
269;安东尼-戴维斯;Anthony Davis;4;5;10;71;93;67;80;89;91;90;76;94;70;84;84;94;89;31;12;独行侠;16;4;43219440;201201;25;0;9;1;4;1;0;0;3;0;0;0;0;0;3;2;0;0;0;0;1;0
270;凯里-欧文;Kyrie Irving;1;2;10;80;83;89;90;86;65;72;75;86;89;88;93;78;86;32;13;独行侠;16;2;41000000;201101;136;0;8;1;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
271;PJ-华盛顿;P.J. Washington;4;3;7;69;79;77;72;83;75;82;75;82;78;75;79;83;81;26;5;独行侠;16;2;15500000;201912;1053;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
272;克莱-汤普森;Klay Thompson;3;2;8;68;73;90;83;81;66;66;74;74;87;78;81;73;78;34;13;独行侠;16;3;15873016;201111;147;0;5;0;0;0;2;1;0;0;0;0;0;0;0;1;0;0;0;0;4;0
273;德雷克-莱弗利;Dereck Lively II;5;0;8;57;88;61;66;86;83;84;59;81;50;53;68;85;77;21;1;独行侠;16;4;5014409;202312;567;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
274;丹尼尔-加福德;Daniel Gafford;5;4;7;60;87;55;70;82;80;82;62;85;50;67;71;82;77;26;5;独行侠;16;2;13394160;201938;1081;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
275;马克斯-克里斯蒂;Max Christie;2;3;7;66;79;80;75;82;66;69;80;77;77;72;75;78;76;21;2;独行侠;16;4;7142857;202235;1156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
276;斯潘塞-丁威迪;Spencer Dinwiddie;2;1;7;81;71;74;76;78;66;63;77;76;75;70;77;73;75;31;10;独行侠;16;1;3303771;201438;208;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
277;纳吉-马绍尔;Naji Marshall;3;4;7;61;81;69;76;83;68;71;76;78;69;71;72;77;75;26;4;独行侠;16;3;8571429;202000;1265;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
278;丹特-埃克萨姆;Dante Exum;3;2;7;75;73;71;75;80;58;65;76;75;65;77;74;71;73;29;10;独行侠;16;1;3150000;201405;776;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
279;凯莱布-马丁;Caleb Martin;2;3;7;62;72;78;75;76;68;74;74;71;72;74;71;75;73;29;5;独行侠;16;4;8149001;201900;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
280;凯-琼斯;Kai Jones;5;0;6;50;80;61;63;79;71;76;55;74;62;65;65;74;70;23;3;独行侠;16;1;578577;202119;1415;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
281;德怀特-鲍威尔;Dwight Powell;5;4;6;53;77;61;64;77;71;79;65;69;62;68;64;76;70;33;10;独行侠;16;2;4000000;201445;843;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
282;贾登-哈迪;Jaden Hardy;2;1;7;60;74;78;75;75;60;60;70;70;74;71;71;66;69;21;2;独行侠;16;4;5004917;202237;1001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
283;奥利维尔-马克尚斯-普罗斯珀;Olivier-Maxence Prosper;4;3;6;65;71;62;68;78;68;70;65;67;68;61;66;71;69;22;1;独行侠;16;4;2870406;202324;2918;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
284;布兰顿-威廉姆斯;Brandon Williams;1;2;6;73;71;70;67;67;67;69;68;63;73;50;69;68;68;25;4;独行侠;16;1;578577;202000;2181;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
285;凯斯勒-爱德华兹;Kessler Edwards;3;4;6;60;68;70;75;71;61;63;67;64;75;65;67;64;67;23;3;独行侠;16;1;578577;202144;788;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
286;贾齐安-戈特曼;Jazian Gortman;1;2;6;74;63;68;59;62;54;58;60;62;64;59;65;56;61;21;1;独行侠;16;1;578577;202300;3011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
287;阿尔佩伦-申京;Alperen Sengun;5;0;9;82;88;70;81;83;79;87;68;90;68;76;86;85;86;21;3;火箭;17;6;31737442;202116;295;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
288;阿门-汤普森;Amen Thompson;3;2;9;77;85;62;71;91;78;81;83;84;65;71;75;89;83;21;1;火箭;17;4;9249748;202304;693;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
289;弗雷德-范弗利特;Fred VanVleet;1;2;8;82;80;83;80;85;62;67;81;79;86;81;87;78;83;30;8;火箭;17;2;42846615;201600;210;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
290;杰伦-格林;Jalen Green;2;1;9;74;83;82;80;87;61;73;70;87;84;85;85;75;80;22;3;火箭;17;5;26954685;202102;223;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
291;贾巴里-史密斯;Jabari Smith Jr.;4;5;8;63;79;84;78;83;74;82;73;77;79;75;79;82;80;21;2;火箭;17;3;9770880;202203;297;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
292;塔里-伊森;Tari Eason;4;3;8;62;79;73;71;82;79;80;81;79;72;70;74;84;79;23;2;火箭;17;3;3695160;202217;1594;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
293;狄龙-布鲁克斯;Dillon Brooks;3;4;8;66;71;81;72;84;76;70;85;72;80;73;74;82;79;29;7;火箭;17;3;22255493;201745;418;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
294;史蒂文-亚当斯;Steven Adams;5;0;7;51;79;50;66;85;85;90;65;79;33;51;59;89;75;31;11;火箭;17;1;12600000;201312;330;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
295;卡姆-惠特莫尔;Cam Whitmore;3;4;8;62;74;77;76;80;64;71;62;78;75;69;73;70;72;20;1;火箭;17;4;3379068;202320;511;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
296;乔克-兰代尔;Jock Landale;5;4;7;54;74;71;75;78;72;75;60;75;70;64;70;74;72;28;3;火箭;17;3;8000000;201800;1192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
297;阿龙-霍乐迪;Aaron Holiday;1;0;7;71;77;77;77;74;56;60;73;70;76;70;76;67;72;28;6;火箭;17;2;4668000;201823;515;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
298;杰肖恩-泰特;Jae'Sean Tate;3;4;6;61;72;68;72;80;68;70;72;68;72;73;68;74;72;29;4;火箭;17;1;7565217;201800;1486;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
299;杰夫-格林;Jeff Green;4;5;7;65;76;73;73;74;64;70;66;68;75;74;73;69;71;38;17;火箭;17;1;8000000;200705;222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
300;大卫-罗迪;David Roddy;3;4;6;62;78;71;68;78;66;73;63;72;66;55;67;71;70;21;2;火箭;17;1;578577;202223;1240;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
301;杰纳森-威廉姆斯;Jeenathan Williams;1;2;6;71;68;72;68;72;69;69;67;63;70;60;69;69;69;26;2;火箭;17;4;2115488;202200;2033;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
302;里德-谢泼德;Reed Sheppard;2;1;8;65;69;73;70;75;62;64;69;68;72;70;69;68;68;19;0;火箭;17;5;10098960;202403;3137;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
303;杰克-麦克维;Jack McVeigh;3;4;6;62;72;72;61;73;71;73;55;69;70;56;64;68;67;28;0;火箭;17;1;578577;0;3217;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
304;恩法利-丹特;N'Faly Dante;5;4;6;56;70;63;58;71;76;66;60;72;58;61;62;70;66;22;0;火箭;17;1;578577;202400;3216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
305;小贾伦-杰克逊;Jaren Jackson Jr.;4;5;10;63;91;81;80;87;88;81;77;90;79;79;85;89;87;25;6;灰熊;18;2;25257798;201804;242;0;1;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0
306;贾-莫兰特;Ja Morant;1;0;10;88;89;79;82;90;68;71;77;89;81;80;90;81;86;25;5;灰熊;18;4;36725670;201902;132;0;2;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
307;德斯蒙德-贝恩;Desmond Bane;2;3;8;75;80;86;85;84;71;71;70;81;85;76;85;76;81;26;4;灰熊;18;5;34005250;202030;192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
308;桑蒂-阿尔达马;Santi Aldama;4;3;7;71;84;78;76;82;74;80;73;80;76;69;80;81;80;23;3;灰熊;18;2;3960531;202130;752;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
309;小斯科蒂-皮蓬;Scotty Pippen Jr.;1;2;7;77;84;84;84;81;63;63;74;80;82;80;86;72;80;23;2;灰熊;18;4;1600000;202200;1391;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
310;杰伦-威尔斯;Jaylen Wells;3;4;7;62;74;80;78;81;71;70;79;76;78;72;74;78;77;20;0;灰熊;18;4;1157153;202439;3168;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
311;GG-杰克逊;GG Jackson;4;5;8;60;81;76;74;82;67;72;70;80;78;77;77;75;76;19;1;灰熊;18;3;1891857;202345;2855;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
312;杰-胡夫;Jay Huff;5;4;7;57;75;81;71;79;78;79;53;74;73;61;72;77;75;27;3;灰熊;18;4;2527660;202100;1853;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
313;扎克-伊迪;Zach Edey;5;0;7;52;84;65;65;78;83;84;52;80;60;58;68;80;75;21;0;灰熊;18;5;5756880;202409;1717;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
314;马文-巴格利;Marvin Bagley;5;4;7;57;82;67;72;81;77;78;62;77;60;69;71;79;75;25;6;灰熊;18;1;12500000;201802;183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
315;卢克-肯纳德;Luke Kennard;2;3;7;67;68;90;85;74;56;61;64;69;83;75;79;63;72;28;7;灰熊;18;1;11000000;201712;555;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
316;拉马尔-斯蒂文斯;Lamar Stevens;4;5;7;65;74;69;71;70;55;80;65;85;70;85;75;67;71;27;4;灰熊;18;1;578577;202000;1458;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
317;文斯-威廉姆斯;Vince Williams;2;1;7;67;72;70;71;78;64;68;72;70;71;72;70;72;71;22;2;灰熊;18;3;2120693;202247;1535;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
318;布兰登-克拉克;Brandon Clarke;4;5;7;65;86;62;69;81;76;80;69;6;60;64;59;80;70;28;5;灰熊;18;3;12500000;201921;1141;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
319;约翰-康查尔;John Konchar;2;1;6;63;71;75;74;74;59;62;68;63;76;67;69;66;68;28;5;灰熊;18;3;6165000;201900;1124;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
320;河村勇辉;Yuki Kawamura;1;0;7;79;66;77;76;49;40;58;67;71;66;59;74;51;64;23;0;灰熊;18;1;578577;202300;3233;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
321;卡姆-斯潘塞;Cam Spencer;2;0;6;53;69;74;75;70;60;55;72;63;75;62;65;64;64;24;0;灰熊;18;1;578577;202453;3181;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
322;珍恩-普林;Zyon Pullin;1;0;6;73;61;66;57;71;58;53;61;58;67;58;63;59;61;23;0;灰熊;18;1;578577;202400;3249;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
323;蔡恩-威廉森;Zion Williamson;4;3;10;77;93;65;71;84;72;84;76;94;68;76;83;83;83;24;5;鹈鹕;19;4;36725670;201901;150;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
324;德章泰-默里;Dejounte Murray;2;1;9;80;81;79;85;83;65;67;81;82;82;84;85;77;82;28;8;鹈鹕;19;4;29283801;201629;281;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
325;CJ-麦科勒姆;CJ McCollum;1;2;9;78;82;87;85;82;60;65;70;82;87;86;89;71;81;33;11;鹈鹕;19;2;33333333;201310;130;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
326;特雷-墨菲;Trey Murphy III;3;4;8;66;80;86;83;84;68;65;76;83;88;79;83;75;80;24;3;鹈鹕;19;5;23431916;202117;1337;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
327;赫伯特-琼斯;Herbert Jones;3;4;8;60;77;73;75;83;77;76;87;75;72;70;71;85;79;25;3;鹈鹕;19;3;12976362;202135;1414;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
328;布鲁斯-布朗;Bruce Brown;3;2;7;75;78;70;72;84;65;76;77;76;72;70;75;78;78;28;6;鹈鹕;19;1;23000000;201842;1739;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
329;约瑟-阿尔瓦拉多;Jose Alvarado;1;0;7;78;74;81;76;80;60;60;82;70;76;72;80;74;77;26;3;鹈鹕;19;3;2162866;202100;755;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
330;伊夫-米西;Yves Missi;5;0;7;62;81;54;65;82;83;83;64;79;51;64;67;84;76;19;0;鹈鹕;19;5;3193200;202421;3151;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
331;凯利-奥利尼克;Kelly Olynyk;5;4;7;75;76;78;80;75;63;76;65;74;75;72;80;71;75;33;11;鹈鹕;19;2;12804878;201313;815;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
332;埃尔弗里德-佩顿;Elfrid Payton;1;0;7;78;76;73;78;78;61;71;61;71;75;69;78;68;73;30;10;鹈鹕;19;1;618321;201410;1382;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
333;布兰登-波士顿;Brandon Boston Jr.;3;2;7;56;76;75;80;78;64;68;72;77;72;74;72;71;73;22;3;鹈鹕;19;2;1677368;202151;1719;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
334;乔丹-霍金斯;Jordan Hawkins;2;3;7;61;70;78;76;80;66;69;73;74;78;75;72;74;73;21;1;鹈鹕;19;4;4525706;202314;2845;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
335;杰雷米亚-罗宾逊-厄尔;Jeremiah Robinson-Earl;4;5;6;54;73;72;68;79;70;79;72;72;67;66;67;77;72;24;3;鹈鹕;19;1;2196970;202132;1234;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
336;贾马尔-凯因;Jamal Cain;3;4;6;62;74;69;72;79;68;70;68;73;68;67;68;72;71;25;2;鹈鹕;19;1;578577;202200;1120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
337;莱斯特-基诺内斯;Lester Quinones;2;3;6;68;63;78;75;69;63;66;65;62;78;65;71;65;68;24;2;鹈鹕;19;1;578577;202200;2109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
338;安东尼奥-里夫斯;Antonio Reeves;2;0;7;65;66;71;70;75;55;65;68;69;71;72;68;66;67;23;0;鹈鹕;19;3;1157153;202447;3175;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
339;卡洛-马特科维奇;Karlo Matkovic;4;5;6;58;76;59;61;72;63;69;57;65;56;38;58;65;62;23;2;鹈鹕;19;3;1883333;202252;2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
340;小基昂-布鲁克斯;Keion Brooks Jr.;3;4;6;62;63;64;66;63;53;56;50;63;61;67;61;51;57;24;0;鹈鹕;19;1;578577;0;3248;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
